1
01
001
0001
00001
000001
1
01
001
0001
00001
000001
1
01
001
0001
00001
000001
1
01
001
0001
00001
000001
1
01
001
0001
00001
000001
1
01
001
0001
00001
000001
1
01
001
0001
00001
000001
1
01
001
0001
00001
000001
1
01
001
0001
00001
000001
1
01
001
0001
00001
