time, inp, bininp, pre, binpre
19:37:35, 400, 000010011000, 1, 1
19:37:35, 48, 000011000000, 1, 1
19:37:35, 3072, 000000000011, 1, 1
19:37:35, 544, 000001000100, 1, 1
19:37:35, 2, 010000000000, 1, 1
19:37:35, 1024, 000000000010, 1, 1
19:37:35, 256, 000000001000, 1, 1
19:37:35, 0, 000000000000, 0, 0
19:37:35, 10, 010100000000, 1, 1
19:37:35, 515, 110000000100, 4, 001
19:37:35, 128, 000000010000, 1, 1
19:37:35, 289, 100001001000, 2, 01
19:37:35, 256, 000000001000, 1, 1
19:37:35, 128, 000000010000, 1, 1
19:37:35, 520, 000100000100, 1, 1
19:37:35, 8, 000100000000, 2, 01
19:37:35, 0, 000000000000, 0, 0
19:37:35, 32, 000001000000, 1, 1
19:37:35, 16, 000010000000, 1, 1
19:37:35, 64, 000000100000, 1, 1
19:37:35, 0, 000000000000, 0, 0
19:37:35, 32, 000001000000, 1, 1
19:37:35, 160, 000001010000, 1, 1
19:37:35, 40, 000101000000, 1, 1
19:37:35, 0, 000000000000, 0, 0
19:37:35, 16, 000010000000, 1, 1
19:37:35, 2576, 000010000101, 1, 1
19:37:35, 0, 000000000000, 0, 0
19:37:35, 2050, 010000000001, 1, 1
19:37:35, 2064, 000010000001, 1, 1
19:37:35, 132, 001000010000, 1, 1
19:37:35, 8, 000100000000, 2, 01
19:37:35, 0, 000000000000, 0, 0
19:37:35, 2176, 000000010001, 1, 1
19:37:35, 512, 000000000100, 1, 1
19:37:35, 1024, 000000000010, 1, 1
19:37:35, 2068, 001010000001, 1, 1
19:37:35, 2688, 000000010101, 1, 1
19:37:35, 2048, 000000000001, 1, 1
19:37:35, 16, 000010000000, 1, 1
19:37:35, 2048, 000000000001, 1, 1
19:37:35, 2608, 000011000101, 1, 1
19:37:35, 0, 000000000000, 0, 0
19:37:35, 0, 000000000000, 0, 0
19:37:35, 33, 100001000000, 2, 01
19:37:35, 2560, 000000000101, 1, 1
19:37:35, 2048, 000000000001, 1, 1
19:37:35, 0, 000000000000, 0, 0
19:37:35, 1, 100000000000, 2, 01
19:37:35, 0, 000000000000, 0, 0
19:37:35, 32, 000001000000, 1, 1
19:37:35, 256, 000000001000, 1, 1
19:37:35, 0, 000000000000, 0, 0
19:37:35, 8, 000100000000, 2, 01
19:37:36, 268, 001100001000, 1, 1
19:37:36, 1, 100000000000, 2, 01
19:37:36, 64, 000000100000, 1, 1
19:37:36, 0, 000000000000, 0, 0
19:37:36, 4, 001000000000, 1, 1
19:37:36, 0, 000000000000, 0, 0
19:37:36, 1, 100000000000, 2, 01
19:37:36, 8, 000100000000, 2, 01
19:37:36, 32, 000001000000, 1, 1
19:37:36, 0, 000000000000, 0, 0
19:37:36, 2176, 000000010001, 1, 1
19:37:36, 128, 000000010000, 1, 1
19:37:36, 8, 000100000000, 2, 01
19:37:36, 0, 000000000000, 0, 0
19:37:36, 2049, 100000000001, 2, 01
19:37:36, 1152, 000000010010, 1, 1
19:37:36, 512, 000000000100, 1, 1
19:37:36, 0, 000000000000, 0, 0
19:37:36, 0, 000000000000, 0, 0
19:37:36, 145, 100010010000, 2, 01
19:37:36, 0, 000000000000, 0, 0
19:37:36, 0, 000000000000, 0, 0
19:37:36, 24, 000110000000, 1, 1
19:37:36, 256, 000000001000, 1, 1
19:37:36, 138, 010100010000, 1, 1
19:37:36, 0, 000000000000, 0, 0
19:37:36, 528, 000010000100, 1, 1
19:37:36, 0, 000000000000, 0, 0
19:37:36, 8, 000100000000, 2, 01
19:37:36, 4, 001000000000, 1, 1
19:37:36, 0, 000000000000, 0, 0
19:37:36, 1024, 000000000010, 1, 1
19:37:36, 0, 000000000000, 0, 0
19:37:36, 576, 000000100100, 1, 1
19:37:36, 4, 001000000000, 1, 1
19:37:36, 80, 000010100000, 1, 1
19:37:36, 2568, 000100000101, 1, 1
19:37:36, 0, 000000000000, 0, 0
19:37:36, 128, 000000010000, 1, 1
19:37:36, 0, 000000000000, 0, 0
19:37:36, 513, 100000000100, 2, 01
19:37:36, 0, 000000000000, 0, 0
19:37:36, 9, 100100000000, 2, 01
19:37:36, 1024, 000000000010, 1, 1
19:37:36, 0, 000000000000, 0, 0
19:37:36, 0, 000000000000, 0, 0
19:37:36, 0, 000000000000, 0, 0
19:37:36, 1280, 000000001010, 1, 1
19:37:36, 1280, 000000001010, 1, 1
19:37:36, 2130, 010010100001, 1, 1
19:37:36, 272, 000010001000, 1, 1
19:37:36, 2560, 000000000101, 1, 1
19:37:36, 0, 000000000000, 0, 0
19:37:36, 1536, 000000000110, 1, 1
19:37:36, 640, 000000010100, 1, 1
19:37:36, 576, 000000100100, 1, 1
19:37:36, 0, 000000000000, 0, 0
19:37:36, 0, 000000000000, 0, 0
19:37:36, 1040, 000010000010, 1, 1
19:37:36, 512, 000000000100, 1, 1
19:37:36, 32, 000001000000, 1, 1
19:37:36, 256, 000000001000, 1, 1
19:37:36, 16, 000010000000, 1, 1
19:37:36, 19, 110010000000, 4, 001
19:37:36, 0, 000000000000, 0, 0
19:37:36, 64, 000000100000, 1, 1
19:37:36, 512, 000000000100, 1, 1
19:37:36, 32, 000001000000, 1, 1
19:37:36, 24, 000110000000, 1, 1
19:37:36, 0, 000000000000, 0, 0
19:37:36, 0, 000000000000, 0, 0
19:37:36, 64, 000000100000, 1, 1
19:37:36, 0, 000000000000, 0, 0
19:37:36, 0, 000000000000, 0, 0
19:37:36, 0, 000000000000, 0, 0
19:37:36, 9, 100100000000, 2, 01
19:37:36, 0, 000000000000, 0, 0
19:37:36, 0, 000000000000, 0, 0
19:37:36, 1033, 100100000010, 2, 01
19:37:37, 0, 000000000000, 0, 0
19:37:37, 32, 000001000000, 1, 1
19:37:37, 3076, 001000000011, 1, 1
19:37:37, 0, 000000000000, 0, 0
19:37:37, 18, 010010000000, 1, 1
19:37:37, 0, 000000000000, 0, 0
19:37:37, 8, 000100000000, 1, 1
19:37:37, 32, 000001000000, 1, 1
19:37:37, 36, 001001000000, 1, 1
19:37:37, 1025, 100000000010, 2, 01
19:37:37, 0, 000000000000, 0, 0
19:37:37, 0, 000000000000, 0, 0
19:37:37, 1, 100000000000, 2, 01
19:37:37, 0, 000000000000, 0, 0
19:37:37, 0, 000000000000, 0, 0
19:37:37, 64, 000000100000, 1, 1
19:37:37, 512, 000000000100, 1, 1
19:37:37, 4, 001000000000, 1, 1
19:37:37, 256, 000000001000, 1, 1
19:37:37, 2048, 000000000001, 1, 1
19:37:37, 34, 010001000000, 1, 1
19:37:37, 0, 000000000000, 0, 0
19:37:37, 0, 000000000000, 0, 0
19:37:37, 0, 000000000000, 0, 0
19:37:37, 3, 110000000000, 4, 001
19:37:37, 1024, 000000000010, 1, 1
19:37:37, 0, 000000000000, 0, 0
19:37:37, 131, 110000010000, 4, 001
19:37:37, 160, 000001010000, 1, 1
19:37:37, 256, 000000001000, 1, 1
19:37:37, 0, 000000000000, 0, 0
19:37:37, 146, 010010010000, 1, 1
19:37:37, 512, 000000000100, 1, 1
19:37:37, 2048, 000000000001, 1, 1
19:37:37, 512, 000000000100, 1, 1
19:37:37, 0, 000000000000, 0, 0
19:37:37, 0, 000000000000, 0, 0
19:37:37, 0, 000000000000, 0, 0
19:37:37, 0, 000000000000, 0, 0
19:37:37, 1044, 001010000010, 1, 1
19:37:37, 1028, 001000000010, 1, 1
19:37:37, 0, 000000000000, 0, 0
19:37:37, 64, 000000100000, 1, 1
19:37:37, 2, 010000000000, 1, 1
19:37:37, 12, 001100000000, 1, 1
19:37:37, 0, 000000000000, 0, 0
19:37:37, 1024, 000000000010, 1, 1
19:37:37, 192, 000000110000, 1, 1
19:37:37, 513, 100000000100, 2, 01
19:37:37, 2, 010000000000, 1, 1
19:37:37, 1104, 000010100010, 1, 1
19:37:37, 0, 000000000000, 0, 0
19:37:37, 0, 000000000000, 0, 0
19:37:37, 128, 000000010000, 1, 1
19:37:37, 32, 000001000000, 1, 1
19:37:37, 0, 000000000000, 0, 0
19:37:37, 8, 000100000000, 1, 1
19:37:37, 0, 000000000000, 0, 0
19:37:37, 2, 010000000000, 1, 1
19:37:37, 80, 000010100000, 1, 1
19:37:37, 2, 010000000000, 1, 1
19:37:37, 0, 000000000000, 0, 0
19:37:37, 0, 000000000000, 0, 0
19:37:37, 8, 000100000000, 1, 1
19:37:37, 2052, 001000000001, 1, 1
19:37:37, 32, 000001000000, 1, 1
19:37:37, 16, 000010000000, 1, 1
19:37:37, 0, 000000000000, 0, 0
19:37:37, 64, 000000100000, 1, 1
19:37:37, 128, 000000010000, 1, 1
19:37:37, 0, 000000000000, 0, 0
19:37:37, 2432, 000000011001, 1, 1
19:37:37, 1024, 000000000010, 1, 1
19:37:37, 18, 010010000000, 1, 1
19:37:37, 1, 100000000000, 2, 01
19:37:37, 0, 000000000000, 0, 0
19:37:37, 1, 100000000000, 2, 01
19:37:37, 128, 000000010000, 1, 1
19:37:37, 2, 010000000000, 1, 1
19:37:38, 4, 001000000000, 1, 1
19:37:38, 1152, 000000010010, 1, 1
19:37:38, 2048, 000000000001, 1, 1
19:37:38, 1032, 000100000010, 1, 1
19:37:38, 0, 000000000000, 0, 0
19:37:38, 576, 000000100100, 1, 1
19:37:38, 2050, 010000000001, 1, 1
19:37:38, 0, 000000000000, 0, 0
19:37:38, 256, 000000001000, 1, 1
19:37:38, 2048, 000000000001, 1, 1
19:37:38, 8, 000100000000, 1, 1
19:37:38, 17, 100010000000, 2, 01
19:37:38, 512, 000000000100, 1, 1
19:37:38, 258, 010000001000, 1, 1
19:37:38, 0, 000000000000, 0, 0
19:37:38, 0, 000000000000, 0, 0
19:37:38, 0, 000000000000, 0, 0
19:37:38, 0, 000000000000, 0, 0
19:37:38, 128, 000000010000, 1, 1
19:37:38, 0, 000000000000, 0, 0
19:37:38, 0, 000000000000, 0, 0
19:37:38, 0, 000000000000, 0, 0
19:37:38, 0, 000000000000, 0, 0
19:37:38, 0, 000000000000, 0, 0
19:37:38, 512, 000000000100, 1, 1
19:37:38, 272, 000010001000, 1, 1
19:37:38, 1024, 000000000010, 1, 1
19:37:38, 3072, 000000000011, 1, 1
19:37:38, 68, 001000100000, 1, 1
19:37:38, 1, 100000000000, 2, 01
19:37:38, 6, 011000000000, 1, 1
19:37:38, 128, 000000010000, 1, 1
19:37:38, 513, 100000000100, 2, 01
19:37:38, 16, 000010000000, 1, 1
19:37:38, 0, 000000000000, 0, 0
19:37:38, 8, 000100000000, 1, 1
19:37:38, 0, 000000000000, 0, 0
19:37:38, 0, 000000000000, 0, 0
19:37:38, 8, 000100000000, 1, 1
19:37:38, 67, 110000100000, 4, 001
19:37:38, 128, 000000010000, 1, 1
19:37:38, 64, 000000100000, 1, 1
19:37:38, 512, 000000000100, 1, 1
19:37:38, 0, 000000000000, 0, 0
19:37:38, 0, 000000000000, 0, 0
19:37:38, 128, 000000010000, 1, 1
19:37:38, 8, 000100000000, 1, 1
19:37:38, 32, 000001000000, 1, 1
19:37:38, 0, 000000000000, 0, 0
19:37:38, 256, 000000001000, 1, 1
19:37:38, 0, 000000000000, 0, 0
19:37:38, 0, 000000000000, 0, 0
19:37:38, 0, 000000000000, 0, 0
19:37:38, 2, 010000000000, 1, 1
19:37:38, 8, 000100000000, 1, 1
19:37:38, 4, 001000000000, 1, 1
19:37:38, 2, 010000000000, 1, 1
19:37:38, 8, 000100000000, 1, 1
19:37:38, 0, 000000000000, 0, 0
19:37:38, 0, 000000000000, 0, 0
19:37:38, 12, 001100000000, 1, 1
19:37:38, 1024, 000000000010, 1, 1
19:37:38, 1032, 000100000010, 1, 1
19:37:38, 0, 000000000000, 0, 0
19:37:38, 256, 000000001000, 1, 1
19:37:38, 64, 000000100000, 1, 1
19:37:38, 34, 010001000000, 1, 1
19:37:38, 2, 010000000000, 1, 1
19:37:38, 1024, 000000000010, 1, 1
19:37:38, 0, 000000000000, 0, 0
19:37:38, 16, 000010000000, 1, 1
19:37:38, 1, 100000000000, 2, 01
19:37:38, 1025, 100000000010, 2, 01
19:37:38, 0, 000000000000, 0, 0
19:37:38, 192, 000000110000, 1, 1
19:37:38, 0, 000000000000, 0, 0
19:37:38, 17, 100010000000, 2, 01
19:37:38, 2, 010000000000, 1, 1
19:37:39, 0, 000000000000, 0, 0
19:37:39, 264, 000100001000, 1, 1
19:37:39, 104, 000101100000, 1, 1
19:37:39, 20, 001010000000, 1, 1
19:37:39, 10, 010100000000, 1, 1
19:37:39, 0, 000000000000, 0, 0
19:37:39, 1, 100000000000, 2, 01
19:37:39, 1024, 000000000010, 1, 1
19:37:39, 33, 100001000000, 2, 01
19:37:39, 0, 000000000000, 0, 0
19:37:39, 2, 010000000000, 1, 1
19:37:39, 0, 000000000000, 0, 0
19:37:39, 8, 000100000000, 1, 1
19:37:39, 4, 001000000000, 1, 1
19:37:39, 16, 000010000000, 1, 1
19:37:39, 18, 010010000000, 1, 1
19:37:39, 1064, 000101000010, 1, 1
19:37:39, 2592, 000001000101, 1, 1
19:37:39, 1072, 000011000010, 1, 1
19:37:39, 0, 000000000000, 0, 0
19:37:39, 65, 100000100000, 2, 01
19:37:39, 0, 000000000000, 0, 0
19:37:39, 1024, 000000000010, 1, 1
19:37:39, 512, 000000000100, 1, 1
19:37:39, 8, 000100000000, 1, 1
19:37:39, 0, 000000000000, 0, 0
19:37:39, 0, 000000000000, 0, 0
19:37:39, 4, 001000000000, 1, 1
19:37:39, 0, 000000000000, 0, 0
19:37:39, 2049, 100000000001, 2, 01
19:37:39, 2, 010000000000, 1, 1
19:37:39, 2, 010000000000, 1, 1
19:37:39, 512, 000000000100, 1, 1
19:37:39, 64, 000000100000, 1, 1
19:37:39, 1024, 000000000010, 1, 1
19:37:39, 0, 000000000000, 0, 0
19:37:39, 0, 000000000000, 0, 0
19:37:39, 2048, 000000000001, 1, 1
19:37:39, 0, 000000000000, 0, 0
19:37:39, 9, 100100000000, 2, 01
19:37:39, 8, 000100000000, 1, 1
19:37:39, 0, 000000000000, 0, 0
19:37:39, 0, 000000000000, 0, 0
19:37:39, 0, 000000000000, 0, 0
19:37:39, 0, 000000000000, 0, 0
19:37:39, 0, 000000000000, 0, 0
19:37:39, 16, 000010000000, 1, 1
19:37:39, 64, 000000100000, 1, 1
19:37:39, 0, 000000000000, 0, 0
19:37:39, 32, 000001000000, 1, 1
19:37:39, 512, 000000000100, 1, 1
19:37:39, 129, 100000010000, 2, 01
19:37:39, 0, 000000000000, 0, 0
19:37:39, 0, 000000000000, 0, 0
19:37:39, 1, 100000000000, 2, 01
19:37:39, 0, 000000000000, 0, 0
19:37:39, 512, 000000000100, 1, 1
19:37:39, 0, 000000000000, 0, 0
19:37:39, 1028, 001000000010, 1, 1
19:37:39, 0, 000000000000, 0, 0
19:37:39, 256, 000000001000, 1, 1
19:37:39, 1, 100000000000, 2, 01
19:37:39, 1088, 000000100010, 1, 1
19:37:39, 2048, 000000000001, 1, 1
19:37:39, 256, 000000001000, 1, 1
19:37:39, 1026, 010000000010, 1, 1
19:37:39, 0, 000000000000, 0, 0
19:37:39, 517, 101000000100, 2, 01
19:37:39, 1024, 000000000010, 1, 1
19:37:39, 0, 000000000000, 0, 0
19:37:39, 0, 000000000000, 0, 0
19:37:39, 3, 110000000000, 4, 001
19:37:39, 0, 000000000000, 0, 0
19:37:39, 16, 000010000000, 1, 1
19:37:39, 0, 000000000000, 0, 0
19:37:39, 160, 000001010000, 1, 1
19:37:39, 1024, 000000000010, 1, 1
19:37:40, 1032, 000100000010, 1, 1
19:37:40, 2052, 001000000001, 1, 1
19:37:40, 2084, 001001000001, 1, 1
19:37:40, 256, 000000001000, 1, 1
19:37:40, 2, 010000000000, 1, 1
19:37:40, 68, 001000100000, 1, 1
19:37:40, 0, 000000000000, 0, 0
19:37:40, 64, 000000100000, 1, 1
19:37:40, 256, 000000001000, 1, 1
19:37:40, 64, 000000100000, 1, 1
19:37:40, 256, 000000001000, 1, 1
19:37:40, 8, 000100000000, 1, 1
19:37:40, 2, 010000000000, 1, 1
19:37:40, 16, 000010000000, 1, 1
19:37:40, 128, 000000010000, 1, 1
19:37:40, 0, 000000000000, 0, 0
19:37:40, 1024, 000000000010, 1, 1
19:37:40, 0, 000000000000, 0, 0
19:37:40, 0, 000000000000, 0, 0
19:37:40, 0, 000000000000, 0, 0
19:37:40, 0, 000000000000, 0, 0
19:37:40, 12, 001100000000, 1, 1
19:37:40, 0, 000000000000, 0, 0
19:37:40, 4, 001000000000, 1, 1
19:37:40, 1024, 000000000010, 1, 1
19:37:40, 129, 100000010000, 2, 01
19:37:40, 2304, 000000001001, 1, 1
19:37:40, 1536, 000000000110, 1, 1
19:37:40, 2704, 000010010101, 1, 1
19:37:40, 512, 000000000100, 1, 1
19:37:40, 1024, 000000000010, 1, 1
19:37:40, 288, 000001001000, 1, 1
19:37:40, 136, 000100010000, 1, 1
19:37:40, 2049, 100000000001, 2, 01
19:37:40, 288, 000001001000, 1, 1
19:37:40, 8, 000100000000, 1, 1
19:37:40, 1026, 010000000010, 1, 1
19:37:40, 264, 000100001000, 1, 1
19:37:40, 2048, 000000000001, 1, 1
19:37:40, 896, 000000011100, 1, 1
19:37:40, 0, 000000000000, 0, 0
19:37:40, 0, 000000000000, 0, 0
19:37:40, 2, 010000000000, 1, 1
19:37:40, 1024, 000000000010, 1, 1
19:37:40, 0, 000000000000, 0, 0
19:37:40, 0, 000000000000, 0, 0
19:37:40, 1024, 000000000010, 1, 1
19:37:40, 0, 000000000000, 0, 0
19:37:40, 12, 001100000000, 1, 1
19:37:40, 40, 000101000000, 1, 1
19:37:40, 0, 000000000000, 0, 0
19:37:40, 0, 000000000000, 0, 0
19:37:40, 36, 001001000000, 1, 1
19:37:40, 0, 000000000000, 0, 0
19:37:40, 0, 000000000000, 0, 0
19:37:40, 128, 000000010000, 1, 1
19:37:40, 34, 010001000000, 1, 1
19:37:40, 33, 100001000000, 2, 01
19:37:40, 128, 000000010000, 1, 1
19:37:40, 1024, 000000000010, 1, 1
19:37:40, 2113, 100000100001, 2, 01
19:37:40, 1280, 000000001010, 1, 1
19:37:40, 2, 010000000000, 1, 1
19:37:40, 32, 000001000000, 1, 1
19:37:40, 0, 000000000000, 0, 0
19:37:40, 2096, 000011000001, 1, 1
19:37:40, 512, 000000000100, 1, 1
19:37:40, 0, 000000000000, 0, 0
19:37:40, 34, 010001000000, 1, 1
19:37:40, 0, 000000000000, 0, 0
19:37:40, 32, 000001000000, 1, 1
19:37:40, 64, 000000100000, 1, 1
19:37:40, 2562, 010000000101, 1, 1
19:37:40, 256, 000000001000, 1, 1
19:37:40, 264, 000100001000, 1, 1
19:37:40, 1, 100000000000, 2, 01
19:37:40, 0, 000000000000, 0, 0
19:37:40, 66, 010000100000, 1, 1
19:37:40, 320, 000000101000, 1, 1
19:37:41, 512, 000000000100, 1, 1
19:37:41, 258, 010000001000, 1, 1
19:37:41, 13, 101100000000, 2, 01
19:37:41, 128, 000000010000, 1, 1
19:37:41, 24, 000110000000, 1, 1
19:37:41, 0, 000000000000, 0, 0
19:37:41, 4, 001000000000, 1, 1
19:37:41, 16, 000010000000, 1, 1
19:37:41, 256, 000000001000, 1, 1
19:37:41, 1, 100000000000, 2, 01
19:37:41, 4, 001000000000, 1, 1
19:37:41, 4, 001000000000, 1, 1
19:37:41, 784, 000010001100, 1, 1
19:37:41, 0, 000000000000, 0, 0
19:37:41, 512, 000000000100, 1, 1
19:37:41, 2592, 000001000101, 1, 1
19:37:41, 16, 000010000000, 1, 1
19:37:41, 1032, 000100000010, 1, 1
19:37:41, 0, 000000000000, 0, 0
19:37:41, 1, 100000000000, 2, 01
19:37:41, 128, 000000010000, 1, 1
19:37:41, 584, 000100100100, 1, 1
19:37:41, 96, 000001100000, 1, 1
19:37:41, 524, 001100000100, 1, 1
19:37:41, 80, 000010100000, 1, 1
19:37:41, 8, 000100000000, 1, 1
19:37:41, 0, 000000000000, 0, 0
19:37:41, 0, 000000000000, 0, 0
19:37:41, 2313, 100100001001, 2, 01
19:37:41, 2089, 100101000001, 2, 01
19:37:41, 18, 010010000000, 1, 1
19:37:41, 0, 000000000000, 0, 0
19:37:41, 0, 000000000000, 0, 0
19:37:41, 32, 000001000000, 1, 1
19:37:41, 4, 001000000000, 1, 1
19:37:41, 512, 000000000100, 1, 1
19:37:41, 16, 000010000000, 1, 1
19:37:41, 2048, 000000000001, 1, 1
19:37:41, 0, 000000000000, 0, 0
19:37:41, 8, 000100000000, 1, 1
19:37:41, 1024, 000000000010, 1, 1
19:37:41, 2378, 010100101001, 1, 1
19:37:41, 1024, 000000000010, 1, 1
19:37:41, 2368, 000000101001, 1, 1
19:37:41, 4, 001000000000, 1, 1
19:37:41, 0, 000000000000, 0, 0
19:37:41, 32, 000001000000, 1, 1
19:37:41, 0, 000000000000, 0, 0
