time	 inp	 pre	 bininp	 binpre	 lstinp	 lstpre
20:29:57	 2048	 899	 000000000001	 1100000111	 [2048]	 [1, 2, 128, 256, 512]
20:29:57	 64	 550	 000000100000	 0110010001	 [64]	 [2, 4, 32, 512]
20:29:57	 9	 3766	 100100000000	 011011010111	 [1, 8]	 [2, 4, 16, 32, 128, 512, 1024, 2048]
20:29:57	 32	 591	 000001000000	 1111001001	 [32]	 [1, 2, 4, 8, 64, 512]
20:29:57	 128	 2051	 000000010000	 110000000001	 [128]	 [1, 2, 2048]
20:29:57	 0	 0	 000000000000	 0	 []	 []
20:29:57	 4	 1081	 001000000000	 10011100001	 [4]	 [1, 8, 16, 32, 1024]
20:29:57	 64	 550	 000000100000	 0110010001	 [64]	 [2, 4, 32, 512]
20:29:57	 2	 3057	 010000000000	 100011111101	 [2]	 [1, 16, 32, 64, 128, 256, 512, 2048]
20:29:57	 0	 0	 000000000000	 0	 []	 []
20:29:57	 16	 1159	 000010000000	 11100001001	 [16]	 [1, 2, 4, 128, 1024]
20:29:57	 64	 550	 000000100000	 0110010001	 [64]	 [2, 4, 32, 512]
20:29:57	 0	 0	 000000000000	 0	 []	 []
20:29:57	 592	 3239	 000010100100	 111001010011	 [16, 64, 512]	 [1, 2, 4, 32, 128, 1024, 2048]
20:29:57	 1042	 229	 010010000010	 10100111	 [2, 16, 1024]	 [1, 4, 32, 64, 128]
20:29:57	 48	 1031	 000011000000	 11100000001	 [16, 32]	 [1, 2, 4, 1024]
20:29:57	 72	 1575	 000100100000	 11100100011	 [8, 64]	 [1, 2, 4, 32, 512, 1024]
20:29:57	 2	 3057	 010000000000	 100011111101	 [2]	 [1, 16, 32, 64, 128, 256, 512, 2048]
20:29:57	 0	 0	 000000000000	 0	 []	 []
20:29:57	 2048	 899	 000000000001	 1100000111	 [2048]	 [1, 2, 128, 256, 512]
20:29:57	 0	 0	 000000000000	 0	 []	 []
20:29:57	 2	 3057	 010000000000	 100011111101	 [2]	 [1, 16, 32, 64, 128, 256, 512, 2048]
20:29:57	 0	 0	 000000000000	 0	 []	 []
20:29:57	 2	 3057	 010000000000	 100011111101	 [2]	 [1, 16, 32, 64, 128, 256, 512, 2048]
20:29:57	 2576	 195	 000010000101	 11000011	 [16, 512, 2048]	 [1, 2, 64, 128]
20:29:57	 513	 2238	 100000000100	 011111010001	 [1, 512]	 [2, 4, 8, 16, 32, 128, 2048]
20:29:57	 2048	 899	 000000000001	 1100000111	 [2048]	 [1, 2, 128, 256, 512]
20:29:57	 1024	 31	 000000000010	 11111	 [1024]	 [1, 2, 4, 8, 16]
20:29:57	 0	 0	 000000000000	 0	 []	 []
20:29:57	 258	 2801	 010000001000	 100011110101	 [2, 256]	 [1, 16, 32, 64, 128, 512, 2048]
20:29:57	 0	 0	 000000000000	 0	 []	 []
20:29:57	 0	 0	 000000000000	 0	 []	 []
20:29:57	 16	 1159	 000010000000	 11100001001	 [16]	 [1, 2, 4, 128, 1024]
20:29:57	 128	 2051	 000000010000	 110000000001	 [128]	 [1, 2, 2048]
20:29:57	 2048	 899	 000000000001	 1100000111	 [2048]	 [1, 2, 128, 256, 512]
20:29:57	 1024	 31	 000000000010	 11111	 [1024]	 [1, 2, 4, 8, 16]
20:29:57	 2564	 251	 001000000101	 11011111	 [4, 512, 2048]	 [1, 2, 8, 16, 32, 64, 128]
20:29:57	 2177	 798	 100000010001	 0111100011	 [1, 128, 2048]	 [2, 4, 8, 16, 256, 512]
20:29:57	 384	 2051	 000000011000	 110000000001	 [128, 256]	 [1, 2, 2048]
20:29:58	 1	 3774	 100000000000	 011111010111	 [1]	 [2, 4, 8, 16, 32, 128, 512, 1024, 2048]
20:29:58	 4	 1081	 001000000000	 10011100001	 [4]	 [1, 8, 16, 32, 1024]
20:29:58	 0	 0	 000000000000	 0	 []	 []
20:29:58	 0	 0	 000000000000	 0	 []	 []
20:29:58	 0	 0	 000000000000	 0	 []	 []
20:29:58	 1	 3774	 100000000000	 011111010111	 [1]	 [2, 4, 8, 16, 32, 128, 512, 1024, 2048]
20:29:58	 0	 0	 000000000000	 0	 []	 []
20:29:58	 640	 2051	 000000010100	 110000000001	 [128, 512]	 [1, 2, 2048]
20:29:58	 0	 0	 000000000000	 0	 []	 []
20:29:58	 0	 0	 000000000000	 0	 []	 []
20:29:58	 516	 2169	 001000000100	 100111100001	 [4, 512]	 [1, 8, 16, 32, 64, 2048]
20:29:58	 256	 2178	 000000001000	 010000010001	 [256]	 [2, 128, 2048]
20:29:58	 256	 2178	 000000001000	 010000010001	 [256]	 [2, 128, 2048]
20:29:58	 516	 2169	 001000000100	 100111100001	 [4, 512]	 [1, 8, 16, 32, 64, 2048]
20:29:58	 0	 0	 000000000000	 0	 []	 []
20:29:58	 0	 0	 000000000000	 0	 []	 []
20:29:58	 2570	 245	 010100000101	 10101111	 [2, 8, 512, 2048]	 [1, 4, 16, 32, 64, 128]
20:29:58	 16	 1159	 000010000000	 11100001001	 [16]	 [1, 2, 4, 128, 1024]
20:29:58	 2178	 537	 010000010001	 1001100001	 [2, 128, 2048]	 [1, 8, 16, 512]
20:29:58	 0	 0	 000000000000	 0	 []	 []
20:29:58	 8	 2599	 000100000000	 111001000101	 [8]	 [1, 2, 4, 32, 512, 2048]
20:29:58	 0	 0	 000000000000	 0	 []	 []
20:29:58	 1	 3774	 100000000000	 011111010111	 [1]	 [2, 4, 8, 16, 32, 128, 512, 1024, 2048]
20:29:58	 1056	 95	 000001000010	 1111101	 [32, 1024]	 [1, 2, 4, 8, 16, 64]
20:29:58	 0	 0	 000000000000	 0	 []	 []
20:29:58	 192	 2579	 000000110000	 110010000101	 [64, 128]	 [1, 2, 16, 512, 2048]
20:29:58	 16	 1159	 000010000000	 11100001001	 [16]	 [1, 2, 4, 128, 1024]
20:29:58	 0	 0	 000000000000	 0	 []	 []
20:29:58	 4	 1081	 001000000000	 10011100001	 [4]	 [1, 8, 16, 32, 1024]
20:29:58	 0	 0	 000000000000	 0	 []	 []
20:29:58	 0	 0	 000000000000	 0	 []	 []
20:29:58	 128	 2051	 000000010000	 110000000001	 [128]	 [1, 2, 2048]
20:29:58	 64	 550	 000000100000	 0110010001	 [64]	 [2, 4, 32, 512]
20:29:58	 1024	 31	 000000000010	 11111	 [1024]	 [1, 2, 4, 8, 16]
20:29:58	 0	 0	 000000000000	 0	 []	 []
20:29:58	 0	 0	 000000000000	 0	 []	 []
20:29:58	 0	 0	 000000000000	 0	 []	 []
20:29:58	 1	 3774	 100000000000	 011111010111	 [1]	 [2, 4, 8, 16, 32, 128, 512, 1024, 2048]
20:29:58	 0	 0	 000000000000	 0	 []	 []
20:29:58	 2112	 650	 000000100001	 0101000101	 [64, 2048]	 [2, 8, 128, 512]
20:29:58	 512	 2050	 000000000100	 010000000001	 [512]	 [2, 2048]
20:29:58	 640	 2051	 000000010100	 110000000001	 [128, 512]	 [1, 2, 2048]
20:29:58	 0	 0	 000000000000	 0	 []	 []
20:29:58	 2304	 651	 000000001001	 1101000101	 [256, 2048]	 [1, 2, 8, 128, 512]
20:29:58	 9	 3766	 100100000000	 011011010111	 [1, 8]	 [2, 4, 16, 32, 128, 512, 1024, 2048]
20:29:58	 1	 3774	 100000000000	 011111010111	 [1]	 [2, 4, 8, 16, 32, 128, 512, 1024, 2048]
20:29:58	 0	 0	 000000000000	 0	 []	 []
20:29:58	 128	 2051	 000000010000	 110000000001	 [128]	 [1, 2, 2048]
20:29:58	 0	 0	 000000000000	 0	 []	 []
20:29:58	 2072	 647	 000110000001	 1110000101	 [8, 16, 2048]	 [1, 2, 4, 128, 512]
20:29:58	 160	 2563	 000001010000	 110000000101	 [32, 128]	 [1, 2, 512, 2048]
20:29:58	 0	 0	 000000000000	 0	 []	 []
20:29:58	 0	 0	 000000000000	 0	 []	 []
20:29:58	 2048	 907	 000000000001	 1101000111	 [2048]	 [1, 2, 8, 128, 256, 512]
20:29:58	 0	 0	 000000000000	 0	 []	 []
20:29:58	 128	 2051	 000000010000	 110000000001	 [128]	 [1, 2, 2048]
20:29:58	 128	 2051	 000000010000	 110000000001	 [128]	 [1, 2, 2048]
20:29:58	 152	 3591	 000110010000	 111000000111	 [8, 16, 128]	 [1, 2, 4, 512, 1024, 2048]
20:29:58	 0	 0	 000000000000	 0	 []	 []
20:29:58	 33	 1694	 100001000000	 01111001011	 [1, 32]	 [2, 4, 8, 16, 128, 512, 1024]
20:29:58	 768	 2178	 000000001100	 010000010001	 [256, 512]	 [2, 128, 2048]
20:29:58	 0	 0	 000000000000	 0	 []	 []
20:29:58	 2176	 795	 000000010001	 1101100011	 [128, 2048]	 [1, 2, 8, 16, 256, 512]
20:29:58	 2304	 651	 000000001001	 1101000101	 [256, 2048]	 [1, 2, 8, 128, 512]
20:29:58	 0	 0	 000000000000	 0	 []	 []
20:29:58	 32	 591	 000001000000	 1111001001	 [32]	 [1, 2, 4, 8, 64, 512]
20:29:58	 64	 550	 000000100000	 0110010001	 [64]	 [2, 4, 32, 512]
20:29:58	 2048	 907	 000000000001	 1101000111	 [2048]	 [1, 2, 8, 128, 256, 512]
20:29:58	 48	 1551	 000011000000	 11110000011	 [16, 32]	 [1, 2, 4, 8, 512, 1024]
20:29:58	 576	 2090	 000000100100	 010101000001	 [64, 512]	 [2, 8, 32, 2048]
20:29:58	 0	 0	 000000000000	 0	 []	 []
20:29:58	 8	 2615	 000100000000	 111011000101	 [8]	 [1, 2, 4, 16, 32, 512, 2048]
20:29:58	 1060	 91	 001001000010	 1101101	 [4, 32, 1024]	 [1, 2, 8, 16, 64]
20:29:58	 512	 2050	 000000000100	 010000000001	 [512]	 [2, 2048]
20:29:58	 2	 2745	 010000000000	 100111010101	 [2]	 [1, 8, 16, 32, 128, 512, 2048]
20:29:58	 2064	 655	 000010000001	 1111000101	 [16, 2048]	 [1, 2, 4, 8, 128, 512]
20:29:58	 0	 0	 000000000000	 0	 []	 []
20:29:59	 0	 0	 000000000000	 0	 []	 []
20:29:59	 0	 0	 000000000000	 0	 []	 []
20:29:59	 0	 0	 000000000000	 0	 []	 []
20:29:59	 8	 2615	 000100000000	 111011000101	 [8]	 [1, 2, 4, 16, 32, 512, 2048]
20:29:59	 0	 0	 000000000000	 0	 []	 []
20:29:59	 516	 2171	 001000000100	 110111100001	 [4, 512]	 [1, 2, 8, 16, 32, 64, 2048]
20:29:59	 1064	 599	 000101000010	 1110101001	 [8, 32, 1024]	 [1, 2, 4, 16, 64, 512]
20:29:59	 320	 2722	 000000101000	 010001010101	 [64, 256]	 [2, 32, 128, 512, 2048]
20:29:59	 1	 3774	 100000000000	 011111010111	 [1]	 [2, 4, 8, 16, 32, 128, 512, 1024, 2048]
20:29:59	 9	 3766	 100100000000	 011011010111	 [1, 8]	 [2, 4, 16, 32, 128, 512, 1024, 2048]
20:29:59	 256	 2178	 000000001000	 010000010001	 [256]	 [2, 128, 2048]
20:29:59	 0	 0	 000000000000	 0	 []	 []
20:29:59	 0	 0	 000000000000	 0	 []	 []
20:29:59	 17	 3758	 100010000000	 011101010111	 [1, 16]	 [2, 4, 8, 32, 128, 512, 1024, 2048]
20:29:59	 0	 0	 000000000000	 0	 []	 []
20:29:59	 20	 1161	 001010000000	 10010001001	 [4, 16]	 [1, 8, 128, 1024]
20:29:59	 64	 550	 000000100000	 0110010001	 [64]	 [2, 4, 32, 512]
20:29:59	 0	 0	 000000000000	 0	 []	 []
20:29:59	 16	 1167	 000010000000	 11110001001	 [16]	 [1, 2, 4, 8, 128, 1024]
20:29:59	 5	 3770	 101000000000	 010111010111	 [1, 4]	 [2, 8, 16, 32, 128, 512, 1024, 2048]
20:29:59	 0	 0	 000000000000	 0	 []	 []
20:29:59	 2340	 1755	 001001001001	 11011011011	 [4, 32, 256, 2048]	 [1, 2, 8, 16, 64, 128, 512, 1024]
20:29:59	 5	 3770	 101000000000	 010111010111	 [1, 4]	 [2, 8, 16, 32, 128, 512, 1024, 2048]
20:29:59	 2048	 943	 000000000001	 1111010111	 [2048]	 [1, 2, 4, 8, 32, 128, 256, 512]
20:29:59	 1024	 63	 000000000010	 111111	 [1024]	 [1, 2, 4, 8, 16, 32]
20:29:59	 0	 0	 000000000000	 0	 []	 []
20:29:59	 1060	 2395	 001001000010	 110110101001	 [4, 32, 1024]	 [1, 2, 8, 16, 64, 256, 2048]
20:29:59	 0	 0	 000000000000	 0	 []	 []
20:29:59	 16	 1167	 000010000000	 11110001001	 [16]	 [1, 2, 4, 8, 128, 1024]
20:29:59	 258	 2729	 010000001000	 100101010101	 [2, 256]	 [1, 8, 32, 128, 512, 2048]
20:29:59	 129	 2590	 100000010000	 011110000101	 [1, 128]	 [2, 4, 8, 16, 512, 2048]
20:29:59	 2048	 943	 000000000001	 1111010111	 [2048]	 [1, 2, 4, 8, 32, 128, 256, 512]
