time	 inp	 pre	 bininp	 binpre	 lstinp	 lstpre
20:33:15	 0	 0	 000000000000	 0	 <generator object <genexpr> at 0x7f20ff85a9e0>	 <generator object <genexpr> at 0x7f20ff85ac80>
20:33:15	 162	 0	 010001010000	 0	 <generator object <genexpr> at 0x7f20ff85acf0>	 <generator object <genexpr> at 0x7f20ff85a9e0>
20:33:15	 0	 0	 000000000000	 0	 <generator object <genexpr> at 0x7f20ff85ac80>	 <generator object <genexpr> at 0x7f20ff85acf0>
20:33:15	 0	 0	 000000000000	 0	 <generator object <genexpr> at 0x7f20ff85a9e0>	 <generator object <genexpr> at 0x7f20ff85ac80>
20:33:15	 0	 0	 000000000000	 0	 <generator object <genexpr> at 0x7f20ff85acf0>	 <generator object <genexpr> at 0x7f20ff85a9e0>
20:33:15	 12	 0	 001100000000	 0	 <generator object <genexpr> at 0x7f20ff85ac80>	 <generator object <genexpr> at 0x7f20ff85acf0>
20:33:15	 8	 4	 000100000000	 001	 <generator object <genexpr> at 0x7f20ff85a9e0>	 <generator object <genexpr> at 0x7f20ff85ac80>
20:33:15	 36	 130	 001001000000	 01000001	 <generator object <genexpr> at 0x7f20ff85acf0>	 <generator object <genexpr> at 0x7f20ff85a9e0>
20:33:15	 0	 0	 000000000000	 0	 <generator object <genexpr> at 0x7f20ff85ac80>	 <generator object <genexpr> at 0x7f20ff85acf0>
20:33:15	 256	 0	 000000001000	 0	 <generator object <genexpr> at 0x7f20ff85a9e0>	 <generator object <genexpr> at 0x7f20ff85ac80>
20:33:15	 512	 0	 000000000100	 0	 <generator object <genexpr> at 0x7f20ff85acf0>	 <generator object <genexpr> at 0x7f20ff85a9e0>
20:33:15	 256	 512	 000000001000	 0000000001	 <generator object <genexpr> at 0x7f20ff85ac80>	 <generator object <genexpr> at 0x7f20ff85acf0>
20:33:15	 128	 34	 000000010000	 010001	 <generator object <genexpr> at 0x7f20ff85a9e0>	 <generator object <genexpr> at 0x7f20ff85ac80>
20:33:15	 20	 552	 001010000000	 0001010001	 <generator object <genexpr> at 0x7f20ff85acf0>	 <generator object <genexpr> at 0x7f20ff85a9e0>
20:33:15	 0	 512	 000000000000	 0000000001	 <generator object <genexpr> at 0x7f20ff85ac80>	 <generator object <genexpr> at 0x7f20ff85acf0>
20:33:15	 130	 32	 010000010000	 000001	 <generator object <genexpr> at 0x7f20ff85a9e0>	 <generator object <genexpr> at 0x7f20ff85ac80>
20:33:15	 192	 34	 000000110000	 010001	 <generator object <genexpr> at 0x7f20ff85acf0>	 <generator object <genexpr> at 0x7f20ff85a9e0>
20:33:15	 320	 640	 000000101000	 0000000101	 <generator object <genexpr> at 0x7f20ff85ac80>	 <generator object <genexpr> at 0x7f20ff85acf0>
20:33:15	 2048	 0	 000000000001	 0	 <generator object <genexpr> at 0x7f20ff85a9e0>	 <generator object <genexpr> at 0x7f20ff85ac80>
20:33:15	 512	 2048	 000000000100	 000000000001	 <generator object <genexpr> at 0x7f20ff85acf0>	 <generator object <genexpr> at 0x7f20ff85a9e0>
20:33:15	 0	 2048	 000000000000	 000000000001	 <generator object <genexpr> at 0x7f20ff85ac80>	 <generator object <genexpr> at 0x7f20ff85acf0>
20:33:15	 0	 2048	 000000000000	 000000000001	 <generator object <genexpr> at 0x7f20ff85a9e0>	 <generator object <genexpr> at 0x7f20ff85ac80>
20:33:15	 1024	 2048	 000000000010	 000000000001	 <generator object <genexpr> at 0x7f20ff85acf0>	 <generator object <genexpr> at 0x7f20ff85a9e0>
20:33:15	 0	 2048	 000000000000	 000000000001	 <generator object <genexpr> at 0x7f20ff85ac80>	 <generator object <genexpr> at 0x7f20ff85acf0>
20:33:15	 80	 2436	 000010100000	 001000011001	 <generator object <genexpr> at 0x7f20ff85a9e0>	 <generator object <genexpr> at 0x7f20ff85ac80>
20:33:15	 64	 2448	 000000100000	 000010011001	 <generator object <genexpr> at 0x7f20ff85acf0>	 <generator object <genexpr> at 0x7f20ff85a9e0>
20:33:15	 304	 198	 000011001000	 01100011	 <generator object <genexpr> at 0x7f20ff884430>	 <generator object <genexpr> at 0x7f20ff85acf0>
20:33:15	 0	 2048	 000000000000	 000000000001	 <generator object <genexpr> at 0x7f20ff85a9e0>	 <generator object <genexpr> at 0x7f20ff884430>
20:33:15	 512	 2048	 000000000100	 000000000001	 <generator object <genexpr> at 0x7f20ff85acf0>	 <generator object <genexpr> at 0x7f20ff85a9e0>
20:33:15	 0	 2048	 000000000000	 000000000001	 <generator object <genexpr> at 0x7f20ff884430>	 <generator object <genexpr> at 0x7f20ff85acf0>
20:33:15	 32	 402	 000001000000	 010010011	 <generator object <genexpr> at 0x7f20ff85a9e0>	 <generator object <genexpr> at 0x7f20ff884430>
20:33:15	 2080	 402	 000001000001	 010010011	 <generator object <genexpr> at 0x7f20ff85acf0>	 <generator object <genexpr> at 0x7f20ff85a9e0>
