time, inp, bininp, pre, binpre
20:09:54, 0, 000000000000, 0, 0
20:09:54, 0, 000000000000, 0, 0
20:09:54, 128, 000000010000, 65, 1000001
20:09:54, 260, 001000001000, 1024, 00000000001
20:09:55, 16, 000010000000, 2080, 000001000001
20:09:55, 4, 001000000000, 1296, 00001000101
20:09:55, 0, 000000000000, 0, 0
20:09:55, 512, 000000000100, 0, 0
20:09:55, 516, 001000000100, 1296, 00001000101
20:09:55, 1, 100000000000, 226, 01000111
20:09:55, 1024, 000000000010, 260, 001000001
20:09:55, 160, 000001010000, 1, 1
20:09:55, 2064, 000010000001, 32, 000001
20:09:55, 8, 000100000000, 258, 010000001
20:09:55, 32, 000001000000, 2067, 110010000001
20:09:55, 0, 000000000000, 0, 0
20:09:55, 2048, 000000000001, 48, 000011
20:09:55, 848, 000010101100, 2213, 101001010001
20:09:55, 0, 000000000000, 0, 0
20:09:55, 0, 000000000000, 0, 0
20:09:55, 0, 000000000000, 0, 0
20:09:55, 0, 000000000000, 0, 0
20:09:55, 4, 001000000000, 1808, 00001000111
20:09:55, 0, 000000000000, 0, 0
20:09:55, 64, 000000100000, 784, 0000100011
20:09:55, 256, 000000001000, 592, 0000101001
20:09:55, 4, 001000000000, 1808, 00001000111
20:09:55, 80, 000010100000, 768, 0000000011
20:09:55, 40, 000101000000, 2067, 110010000001
20:09:55, 0, 000000000000, 0, 0
20:09:55, 128, 000000010000, 65, 1000001
20:09:55, 256, 000000001000, 592, 0000101001
20:09:55, 520, 000100000100, 336, 000010101
20:09:55, 0, 000000000000, 0, 0
20:09:55, 130, 010000010000, 33, 100001
20:09:55, 0, 000000000000, 0, 0
20:09:55, 1538, 010000000110, 336, 000010101
20:09:55, 520, 000100000100, 338, 010010101
20:09:55, 0, 000000000000, 0, 0
20:09:55, 0, 000000000000, 0, 0
20:09:55, 2048, 000000000001, 48, 000011
20:09:55, 0, 000000000000, 0, 0
20:09:55, 0, 000000000000, 0, 0
20:09:55, 128, 000000010000, 65, 1000001
20:09:55, 320, 000000101000, 528, 0000100001
20:09:55, 128, 000000010000, 65, 1000001
20:09:55, 32, 000001000000, 2067, 110010000001
20:09:55, 4, 001000000000, 1808, 00001000111
20:09:55, 8, 000100000000, 802, 0100010011
20:09:55, 1, 100000000000, 226, 01000111
20:09:55, 581, 101000100100, 272, 000010001
20:09:55, 0, 000000000000, 0, 0
20:09:55, 0, 000000000000, 0, 0
20:09:55, 0, 000000000000, 0, 0
20:09:55, 260, 001000001000, 593, 1000101001
20:09:55, 2, 010000000000, 1569, 10000100011
20:09:55, 0, 000000000000, 0, 0
20:09:55, 0, 000000000000, 0, 0
20:09:55, 0, 000000000000, 0, 0
20:09:55, 12, 001100000000, 577, 1000001001
20:09:55, 2048, 000000000001, 48, 000011
20:09:55, 0, 000000000000, 0, 0
20:09:55, 73, 100100100000, 772, 0010000011
20:09:55, 16, 000010000000, 832, 0000001011
20:09:55, 256, 000000001000, 592, 0000101001
20:09:55, 2048, 000000000001, 48, 000011
20:09:55, 0, 000000000000, 0, 0
20:09:55, 0, 000000000000, 0, 0
20:09:55, 0, 000000000000, 0, 0
20:09:55, 33, 100001000000, 580, 0010001001
20:09:55, 0, 000000000000, 0, 0
20:09:55, 0, 000000000000, 0, 0
20:09:55, 64, 000000100000, 789, 1010100011
20:09:55, 4, 001000000000, 577, 1000001001
20:09:55, 32, 000001000000, 2067, 110010000001
20:09:55, 33, 100001000000, 580, 0010001001
20:09:55, 64, 000000100000, 789, 1010100011
20:09:55, 512, 000000000100, 341, 101010101
20:09:55, 136, 000100010000, 65, 1000001
20:09:55, 1536, 000000000110, 341, 101010101
20:09:55, 0, 000000000000, 0, 0
20:09:55, 0, 000000000000, 0, 0
20:09:55, 0, 000000000000, 0, 0
20:09:55, 2049, 100000000001, 612, 0010011001
20:09:55, 4, 001000000000, 577, 1000001001
20:09:55, 128, 000000010000, 65, 1000001
20:09:55, 324, 001000101000, 529, 1000100001
20:09:55, 2240, 000000110001, 789, 1010100011
20:09:55, 128, 000000010000, 2113, 100000100001
20:09:55, 32, 000001000000, 2067, 110010000001
20:09:55, 513, 100000000100, 68, 0010001
20:09:55, 0, 000000000000, 0, 0
20:09:55, 2048, 000000000001, 240, 00001111
20:09:55, 0, 000000000000, 0, 0
20:09:55, 0, 000000000000, 0, 0
20:09:55, 10, 010100000000, 545, 1000010001
20:09:55, 2560, 000000000101, 81, 1000101
20:09:55, 1024, 000000000010, 514, 0100000001
20:09:55, 0, 000000000000, 0, 0
20:09:55, 0, 000000000000, 0, 0
20:09:55, 2048, 000000000001, 240, 00001111
20:09:55, 0, 000000000000, 0, 0
20:09:55, 1216, 000000110010, 773, 1010000011
20:09:55, 0, 000000000000, 0, 0
20:09:55, 0, 000000000000, 0, 0
20:09:55, 4, 001000000000, 577, 1000001001
20:09:55, 1024, 000000000010, 706, 0100001101
20:09:55, 144, 000010010000, 64, 0000001
20:09:55, 2051, 110000000001, 736, 0000011101
20:09:55, 64, 000000100000, 917, 1010100111
20:09:55, 1, 100000000000, 580, 0010001001
20:09:55, 592, 000010100100, 2437, 101000011001
20:09:56, 128, 000000010000, 64, 0000001
20:09:56, 257, 100000001000, 580, 0010001001
20:09:56, 32, 000001000000, 2067, 110010000001
20:09:56, 5, 101000000000, 576, 0000001001
20:09:56, 1024, 000000000010, 706, 0100001101
20:09:56, 0, 000000000000, 0, 0
20:09:56, 1033, 100100000010, 710, 0110001101
20:09:56, 4, 001000000000, 577, 1000001001
20:09:56, 24, 000110000000, 832, 0000001011
20:09:56, 3, 110000000000, 1612, 00110010011
20:09:56, 0, 000000000000, 0, 0
20:09:56, 132, 001000010000, 65, 1000001
20:09:56, 0, 000000000000, 0, 0
20:09:56, 128, 000000010000, 64, 0000001
20:09:56, 1537, 100000000110, 68, 0010001
20:09:56, 2, 010000000000, 3617, 100001000111
20:09:56, 33, 100001000000, 2638, 011100100101
20:09:56, 0, 000000000000, 0, 0
20:09:56, 1024, 000000000010, 715, 1101001101
20:09:56, 1664, 000000010110, 65, 1000001
20:09:56, 259, 110000001000, 1604, 00100010011
20:09:56, 0, 000000000000, 0, 0
20:09:56, 1353, 100100101010, 516, 0010000001
20:09:56, 0, 000000000000, 0, 0
20:09:56, 2304, 000000001001, 1097, 10010010001
20:09:56, 128, 000000010000, 1088, 00000010001
20:09:56, 33, 100001000000, 1352, 00010010101
20:09:56, 0, 000000000000, 0, 0
20:09:56, 0, 000000000000, 0, 0
20:09:56, 0, 000000000000, 0, 0
20:09:56, 0, 000000000000, 0, 0
20:09:56, 512, 000000000100, 1365, 10101010101
20:09:56, 768, 000000001100, 1097, 10010010001
20:09:56, 64, 000000100000, 1801, 10010000111
20:09:56, 0, 000000000000, 0, 0
20:09:56, 1536, 000000000110, 329, 100100101
20:09:56, 0, 000000000000, 0, 0
20:09:56, 2560, 000000000101, 337, 100010101
20:09:56, 0, 000000000000, 0, 0
20:09:56, 8, 000100000000, 1345, 10000010101
20:09:56, 32, 000001000000, 2067, 110010000001
20:09:56, 16, 000010000000, 832, 0000001011
20:09:56, 512, 000000000100, 1365, 10101010101
20:09:56, 0, 000000000000, 0, 0
20:09:56, 2, 010000000000, 1, 1
20:09:56, 66, 010000100000, 1801, 10010000111
20:09:56, 0, 000000000000, 0, 0
20:09:56, 1, 100000000000, 1352, 00010010101
20:09:56, 0, 000000000000, 0, 0
20:09:56, 2048, 000000000001, 243, 11001111
20:09:56, 0, 000000000000, 0, 0
20:09:56, 0, 000000000000, 0, 0
20:09:56, 0, 000000000000, 0, 0
20:09:56, 0, 000000000000, 0, 0
20:09:56, 0, 000000000000, 0, 0
20:09:56, 0, 000000000000, 0, 0
20:09:56, 0, 000000000000, 0, 0
20:09:56, 2184, 000100010001, 1345, 10000010101
20:09:56, 257, 100000001000, 1096, 00010010001
20:09:56, 0, 000000000000, 0, 0
20:09:56, 66, 010000100000, 1801, 10010000111
20:09:56, 0, 000000000000, 0, 0
20:09:56, 16, 000010000000, 832, 0000001011
20:09:56, 514, 010000000100, 1345, 10000010101
20:09:56, 4, 001000000000, 577, 1000001001
20:09:56, 8, 000100000000, 1345, 10000010101
20:09:56, 2048, 000000000001, 251, 11011111
20:09:56, 320, 000000101000, 1545, 10010000011
20:09:56, 0, 000000000000, 0, 0
20:09:56, 0, 000000000000, 0, 0
20:09:56, 0, 000000000000, 0, 0
20:09:56, 4, 001000000000, 577, 1000001001
20:09:56, 0, 000000000000, 0, 0
20:09:56, 64, 000000100000, 1801, 10010000111
20:09:56, 0, 000000000000, 0, 0
20:09:56, 4, 001000000000, 577, 1000001001
20:09:56, 0, 000000000000, 0, 0
20:09:56, 64, 000000100000, 1801, 10010000111
20:09:56, 0, 000000000000, 0, 0
20:09:56, 4, 001000000000, 577, 1000001001
20:09:56, 0, 000000000000, 0, 0
20:09:56, 0, 000000000000, 0, 0
20:09:56, 8, 000100000000, 1345, 10000010101
20:09:56, 0, 000000000000, 0, 0
20:09:56, 80, 000010100000, 1801, 10010000111
20:09:56, 4, 001000000000, 577, 1000001001
20:09:56, 1024, 000000000010, 329, 100100101
20:09:56, 0, 000000000000, 0, 0
20:09:56, 0, 000000000000, 0, 0
20:09:56, 16, 000010000000, 832, 0000001011
20:09:56, 0, 000000000000, 0, 0
20:09:56, 2, 010000000000, 1, 1
20:09:57, 0, 000000000000, 0, 0
20:09:57, 2048, 000000000001, 251, 11011111
20:09:57, 256, 000000001000, 1097, 10010010001
20:09:57, 4, 001000000000, 577, 1000001001
20:09:57, 4, 001000000000, 577, 1000001001
20:09:57, 2, 010000000000, 1, 1
20:09:57, 16, 000010000000, 832, 0000001011
20:09:57, 0, 000000000000, 0, 0
20:09:57, 512, 000000000100, 1365, 10101010101
20:09:57, 0, 000000000000, 0, 0
20:09:57, 3, 110000000000, 1864, 00010010111
20:09:57, 16, 000010000000, 832, 0000001011
20:09:57, 0, 000000000000, 0, 0
20:09:57, 0, 000000000000, 0, 0
20:09:57, 8, 000100000000, 1345, 10000010101
20:09:57, 1024, 000000000010, 329, 100100101
20:09:57, 2112, 000000100001, 1801, 10010000111
20:09:57, 0, 000000000000, 0, 0
20:09:57, 24, 000110000000, 1345, 10000010101
20:09:57, 768, 000000001100, 1097, 10010010001
20:09:57, 0, 000000000000, 0, 0
20:09:57, 32, 000001000000, 2067, 110010000001
20:09:57, 3072, 000000000011, 457, 100100111
20:09:57, 4, 001000000000, 577, 1000001001
20:09:57, 2051, 110000000001, 1864, 00010010111
20:09:57, 768, 000000001100, 1097, 10010010001
20:09:57, 64, 000000100000, 1801, 10010000111
20:09:57, 2, 010000000000, 1, 1
20:09:57, 640, 000000010100, 1089, 10000010001
20:09:57, 2050, 010000000001, 1001, 1001011111
20:09:57, 528, 000010000100, 325, 101000101
20:09:57, 1, 100000000000, 1352, 00010010101
20:09:57, 0, 000000000000, 0, 0
20:09:57, 4, 001000000000, 577, 1000001001
20:09:57, 8, 000100000000, 1345, 10000010101
20:09:57, 0, 000000000000, 0, 0
20:09:57, 2048, 000000000001, 251, 11011111
20:09:57, 6, 011000000000, 577, 1000001001
20:09:57, 32, 000001000000, 2067, 110010000001
20:09:57, 128, 000000010000, 3136, 000000100011
20:09:57, 0, 000000000000, 0, 0
20:09:57, 0, 000000000000, 0, 0
20:09:57, 512, 000000000100, 1365, 10101010101
20:09:57, 0, 000000000000, 0, 0
20:09:57, 512, 000000000100, 1365, 10101010101
20:09:57, 532, 001010000100, 321, 100000101
20:09:57, 1024, 000000000010, 329, 100100101
20:09:57, 2048, 000000000001, 251, 11011111
20:09:57, 513, 100000000100, 1352, 00010010101
20:09:57, 256, 000000001000, 1097, 10010010001
20:09:57, 64, 000000100000, 1801, 10010000111
20:09:57, 2, 010000000000, 1, 1
20:09:57, 0, 000000000000, 0, 0
20:09:57, 32, 000001000000, 2067, 110010000001
20:09:57, 2560, 000000000101, 469, 101010111
20:09:57, 0, 000000000000, 0, 0
20:09:57, 0, 000000000000, 0, 0
20:09:57, 0, 000000000000, 0, 0
20:09:57, 0, 000000000000, 0, 0
20:09:57, 0, 000000000000, 0, 0
20:09:57, 256, 000000001000, 1097, 10010010001
20:09:57, 2048, 000000000001, 251, 11011111
20:09:57, 52, 001011000000, 833, 1000001011
20:09:57, 0, 000000000000, 0, 0
20:09:57, 16, 000010000000, 868, 0010011011
20:09:57, 0, 000000000000, 0, 0
20:09:57, 1024, 000000000010, 329, 100100101
20:09:57, 0, 000000000000, 0, 0
20:09:57, 0, 000000000000, 0, 0
20:09:57, 0, 000000000000, 0, 0
20:09:57, 64, 000000100000, 1801, 10010000111
20:09:57, 9, 100100000000, 1344, 00000010101
20:09:57, 0, 000000000000, 0, 0
20:09:57, 4, 001000000000, 593, 1000101001
20:09:57, 260, 001000001000, 1609, 10010010011
20:09:57, 2564, 001000000101, 465, 100010111
20:09:57, 16, 000010000000, 868, 0010011011
20:09:57, 0, 000000000000, 0, 0
20:09:57, 856, 000110101100, 1029, 10100000001
20:09:57, 532, 001010000100, 328, 000100101
20:09:57, 1, 100000000000, 1352, 00010010101
20:09:57, 2, 010000000000, 1, 1
20:09:57, 512, 000000000100, 348, 001110101
20:09:57, 128, 000000010000, 3136, 000000100011
20:09:57, 0, 000000000000, 0, 0
20:09:57, 16, 000010000000, 840, 0001001011
20:09:57, 2048, 000000000001, 767, 1111111101
20:09:57, 0, 000000000000, 0, 0
20:09:57, 2088, 000101000001, 849, 1000101011
20:09:57, 512, 000000000100, 348, 001110101
20:09:58, 0, 000000000000, 0, 0
20:09:58, 16, 000010000000, 840, 0001001011
20:09:58, 0, 000000000000, 0, 0
20:09:58, 1024, 000000000010, 329, 100100101
20:09:58, 36, 001001000000, 2641, 100010100101
20:09:58, 256, 000000001000, 1625, 10011010011
20:09:58, 512, 000000000100, 348, 001110101
20:09:58, 0, 000000000000, 0, 0
20:09:58, 0, 000000000000, 0, 0
20:09:58, 0, 000000000000, 0, 0
20:09:58, 0, 000000000000, 0, 0
20:09:58, 40, 000101000000, 1873, 10001010111
20:09:58, 0, 000000000000, 0, 0
20:09:58, 1153, 100000010010, 328, 000100101
20:09:58, 160, 000001010000, 3161, 100110100011
20:09:58, 16, 000010000000, 840, 0001001011
20:09:58, 2, 010000000000, 1, 1
20:09:58, 32, 000001000000, 2079, 111110000001
20:09:58, 512, 000000000100, 348, 001110101
20:09:58, 64, 000000100000, 1817, 10011000111
20:09:58, 1, 100000000000, 1352, 00010010101
20:09:58, 8, 000100000000, 1873, 10001010111
20:09:58, 4, 001000000000, 577, 1000001001
20:09:58, 0, 000000000000, 0, 0
20:09:58, 2, 010000000000, 1, 1
20:09:58, 0, 000000000000, 0, 0
20:09:58, 1028, 001000000010, 841, 1001001011
20:09:58, 640, 000000010100, 345, 100110101
20:09:58, 0, 000000000000, 0, 0
20:09:58, 16, 000010000000, 840, 0001001011
20:09:58, 128, 000000010000, 3137, 100000100011
20:09:58, 2048, 000000000001, 767, 1111111101
20:09:58, 32, 000001000000, 2079, 111110000001
20:09:58, 384, 000000011000, 1609, 10010010011
20:09:58, 256, 000000001000, 1625, 10011010011
20:09:58, 2, 010000000000, 1, 1
20:09:58, 512, 000000000100, 348, 001110101
20:09:58, 515, 110000000100, 1352, 00010010101
20:09:58, 16, 000010000000, 840, 0001001011
20:09:58, 512, 000000000100, 349, 101110101
20:09:58, 1, 100000000000, 1352, 00010010101
20:09:58, 1040, 000010000010, 841, 1001001011
20:09:58, 8, 000100000000, 1873, 10001010111
20:09:58, 0, 000000000000, 0, 0
20:09:58, 0, 000000000000, 0, 0
20:09:58, 64, 000000100000, 1817, 10011000111
20:09:58, 512, 000000000100, 349, 101110101
20:09:58, 256, 000000001000, 1625, 10011010011
20:09:58, 0, 000000000000, 0, 0
20:09:58, 9, 100100000000, 1856, 00000010111
20:09:58, 16, 000010000000, 840, 0001001011
20:09:58, 140, 001100010000, 1873, 10001010111
20:09:58, 0, 000000000000, 0, 0
20:09:58, 0, 000000000000, 0, 0
20:09:58, 2048, 000000000001, 767, 1111111101
20:09:58, 32, 000001000000, 2079, 111110000001
20:09:58, 1032, 000100000010, 833, 1000001011
20:09:58, 0, 000000000000, 0, 0
20:09:58, 32, 000001000000, 2079, 111110000001
20:09:58, 2048, 000000000001, 767, 1111111101
20:09:58, 2068, 001010000001, 840, 0001001011
20:09:58, 1696, 000001010110, 345, 100110101
20:09:58, 0, 000000000000, 0, 0
20:09:58, 0, 000000000000, 0, 0
20:09:58, 0, 000000000000, 0, 0
20:09:58, 0, 000000000000, 0, 0
20:09:58, 512, 000000000100, 1373, 10111010101
20:09:58, 1024, 000000000010, 969, 1001001111
20:09:58, 2, 010000000000, 513, 1000000001
20:09:58, 0, 000000000000, 0, 0
20:09:58, 321, 100000101000, 1560, 00011000011
20:09:58, 0, 000000000000, 0, 0
20:09:58, 1284, 001000001010, 601, 1001101001
20:09:58, 512, 000000000100, 1373, 10111010101
20:09:58, 0, 000000000000, 0, 0
20:09:58, 257, 100000001000, 1608, 00010010011
20:09:58, 0, 000000000000, 0, 0
20:09:58, 0, 000000000000, 0, 0
20:09:58, 0, 000000000000, 0, 0
20:09:58, 512, 000000000100, 1373, 10111010101
20:09:58, 2067, 110010000001, 1864, 00010010111
20:09:58, 68, 001000100000, 1817, 10011000111
20:09:58, 17, 100010000000, 1864, 00010010111
20:09:58, 2048, 000000000001, 191, 11111101
20:09:58, 512, 000000000100, 1373, 10111010101
20:09:58, 0, 000000000000, 0, 0
20:09:59, 2058, 010100000001, 1873, 10001010111
20:09:59, 128, 000000010000, 1632, 00000110011
20:09:59, 88, 000110100000, 1793, 10000000111
20:09:59, 544, 000001000100, 1373, 10111010101
20:09:59, 2, 010000000000, 2065, 100010000001
20:09:59, 2049, 100000000001, 1886, 01111010111
20:09:59, 66, 010000100000, 1817, 10011000111
20:09:59, 32, 000001000000, 3728, 000010010111
20:09:59, 400, 000010011000, 1609, 10010010011
20:09:59, 65, 100000100000, 1816, 00011000111
20:09:59, 0, 000000000000, 0, 0
20:09:59, 0, 000000000000, 0, 0
20:09:59, 512, 000000000100, 1373, 10111010101
20:09:59, 1024, 000000000010, 969, 1001001111
20:09:59, 1024, 000000000010, 969, 1001001111
20:09:59, 260, 001000001000, 1625, 10011010011
20:09:59, 2, 010000000000, 2065, 100010000001
20:09:59, 257, 100000001000, 1624, 00011010011
20:09:59, 256, 000000001000, 1625, 10011010011
20:09:59, 1, 100000000000, 1354, 01010010101
20:09:59, 1040, 000010000010, 841, 1001001011
20:09:59, 8, 000100000000, 1873, 10001010111
20:09:59, 128, 000000010000, 1632, 00000110011
20:09:59, 129, 100000010000, 1866, 01010010111
20:09:59, 0, 000000000000, 0, 0
20:09:59, 1280, 000000001010, 601, 1001101001
20:09:59, 1056, 000001000010, 969, 1001001111
20:09:59, 2052, 001000000001, 763, 1101111101
20:09:59, 0, 000000000000, 0, 0
20:09:59, 2048, 000000000001, 191, 11111101
20:09:59, 0, 000000000000, 0, 0
20:09:59, 16, 000010000000, 2888, 000100101101
20:09:59, 256, 000000001000, 1625, 10011010011
20:09:59, 0, 000000000000, 0, 0
20:09:59, 512, 000000000100, 1373, 10111010101
20:09:59, 5, 101000000000, 1882, 01011010111
20:09:59, 513, 100000000100, 1368, 00011010101
20:09:59, 134, 011000010000, 3697, 100011100111
20:09:59, 2, 010000000000, 2065, 100010000001
20:09:59, 128, 000000010000, 1632, 00000110011
20:09:59, 64, 000000100000, 1817, 10011000111
20:09:59, 10, 010100000000, 1873, 10001010111
20:09:59, 8, 000100000000, 1873, 10001010111
20:09:59, 48, 000011000000, 2888, 000100101101
20:09:59, 260, 001000001000, 1625, 10011010011
20:09:59, 320, 000000101000, 1561, 10011000011
20:09:59, 0, 000000000000, 0, 0
20:09:59, 2048, 000000000001, 191, 11111101
20:09:59, 16, 000010000000, 2888, 000100101101
20:09:59, 0, 000000000000, 0, 0
20:09:59, 0, 000000000000, 0, 0
20:09:59, 2176, 000000010001, 1663, 11111110011
20:09:59, 4, 001000000000, 593, 1000101001
20:09:59, 1536, 000000000110, 345, 100110101
20:09:59, 552, 000101000100, 1361, 10001010101
20:09:59, 1, 100000000000, 1354, 01010010101
20:09:59, 0, 000000000000, 0, 0
20:09:59, 4, 001000000000, 593, 1000101001
20:09:59, 4, 001000000000, 593, 1000101001
20:09:59, 40, 000101000000, 1873, 10001010111
20:09:59, 548, 001001000100, 1497, 10011011101
20:09:59, 128, 000000010000, 1632, 00000110011
20:09:59, 640, 000000010100, 1405, 10111110101
20:09:59, 512, 000000000100, 1405, 10111110101
20:09:59, 1, 100000000000, 1354, 01010010101
20:09:59, 1, 100000000000, 1354, 01010010101
20:09:59, 13, 101100000000, 1872, 00001010111
20:09:59, 1024, 000000000010, 969, 1001001111
20:09:59, 1024, 000000000010, 969, 1001001111
20:09:59, 0, 000000000000, 0, 0
20:09:59, 1024, 000000000010, 969, 1001001111
20:09:59, 0, 000000000000, 0, 0
20:09:59, 64, 000000100000, 1817, 10011000111
20:09:59, 8, 000100000000, 1873, 10001010111
20:09:59, 0, 000000000000, 0, 0
20:09:59, 0, 000000000000, 0, 0
20:09:59, 64, 000000100000, 1817, 10011000111
20:09:59, 8, 000100000000, 1873, 10001010111
20:09:59, 2080, 000001000001, 671, 1111100101
20:09:59, 36, 001001000000, 641, 1000000101
20:09:59, 128, 000000010000, 1632, 00000110011
20:09:59, 1025, 100000000010, 842, 0101001011
20:09:59, 0, 000000000000, 0, 0
20:09:59, 2180, 001000010001, 1915, 11011110111
20:09:59, 128, 000000010000, 3684, 001001100111
20:09:59, 0, 000000000000, 0, 0
20:09:59, 72, 000100100000, 1809, 10001000111
20:09:59, 1024, 000000000010, 969, 1001001111
20:10:00, 0, 000000000000, 0, 0
20:10:00, 1024, 000000000010, 969, 1001001111
20:10:00, 64, 000000100000, 1817, 10011000111
20:10:00, 96, 000001100000, 1817, 10011000111
20:10:00, 1088, 000000100010, 777, 1001000011
20:10:00, 136, 000100010000, 1873, 10001010111
20:10:00, 1048, 000110000010, 833, 1000001011
20:10:00, 512, 000000000100, 1405, 10111110101
20:10:00, 0, 000000000000, 0, 0
20:10:00, 0, 000000000000, 0, 0
20:10:00, 0, 000000000000, 0, 0
20:10:00, 2048, 000000000001, 191, 11111101
20:10:00, 0, 000000000000, 0, 0
20:10:00, 264, 000100001000, 1617, 10001010011
20:10:00, 0, 000000000000, 0, 0
20:10:00, 256, 000000001000, 1625, 10011010011
20:10:00, 136, 000100010000, 1873, 10001010111
20:10:00, 80, 000010100000, 1801, 10010000111
20:10:00, 0, 000000000000, 0, 0
20:10:00, 2176, 000000010001, 1663, 11111110011
20:10:00, 8, 000100000000, 1873, 10001010111
20:10:00, 0, 000000000000, 0, 0
20:10:00, 0, 000000000000, 0, 0
20:10:00, 8, 000100000000, 1873, 10001010111
20:10:00, 0, 000000000000, 0, 0
20:10:00, 129, 100000010000, 3918, 011100101111
20:10:00, 72, 000100100000, 1809, 10001000111
20:10:00, 256, 000000001000, 1625, 10011010011
20:10:00, 2, 010000000000, 2065, 100010000001
20:10:00, 32, 000001000000, 1664, 00000001011
20:10:00, 0, 000000000000, 0, 0
20:10:00, 37, 101001000000, 4058, 010110111111
20:10:00, 20, 001010000000, 2889, 100100101101
20:10:00, 0, 000000000000, 0, 0
20:10:00, 1, 100000000000, 1354, 01010010101
20:10:00, 0, 000000000000, 0, 0
20:10:00, 0, 000000000000, 0, 0
20:10:00, 8, 000100000000, 1873, 10001010111
20:10:00, 520, 000100000100, 1361, 10001010101
20:10:00, 0, 000000000000, 0, 0
20:10:00, 162, 010001010000, 3613, 101110000111
20:10:00, 1024, 000000000010, 969, 1001001111
20:10:00, 0, 000000000000, 0, 0
20:10:00, 512, 000000000100, 1405, 10111110101
20:10:00, 32, 000001000000, 1668, 00100001011
20:10:00, 8, 000100000000, 1873, 10001010111
20:10:00, 4, 001000000000, 2801, 100011110101
20:10:00, 64, 000000100000, 1817, 10011000111
20:10:00, 0, 000000000000, 0, 0
20:10:00, 0, 000000000000, 0, 0
20:10:00, 34, 010001000000, 3741, 101110010111
20:10:00, 1280, 000000001010, 601, 1001101001
20:10:00, 1, 100000000000, 1354, 01010010101
20:10:00, 0, 000000000000, 0, 0
20:10:00, 512, 000000000100, 1405, 10111110101
20:10:00, 10, 010100000000, 1873, 10001010111
20:10:00, 260, 001000001000, 1625, 10011010011
20:10:00, 4, 001000000000, 2801, 100011110101
20:10:00, 128, 000000010000, 3684, 001001100111
20:10:00, 1024, 000000000010, 969, 1001001111
20:10:00, 1112, 000110100010, 901, 1010000111
20:10:00, 4, 001000000000, 2801, 100011110101
20:10:00, 536, 000110000100, 1349, 10100010101
20:10:00, 512, 000000000100, 1405, 10111110101
20:10:00, 0, 000000000000, 0, 0
20:10:00, 0, 000000000000, 0, 0
20:10:00, 256, 000000001000, 1625, 10011010011
20:10:00, 2048, 000000000001, 191, 11111101
20:10:00, 0, 000000000000, 0, 0
20:10:00, 0, 000000000000, 0, 0
20:10:00, 1024, 000000000010, 969, 1001001111
20:10:00, 2080, 000001000001, 671, 1111100101
20:10:00, 129, 100000010000, 3950, 011101101111
20:10:00, 2048, 000000000001, 191, 11111101
20:10:00, 0, 000000000000, 0, 0
