time	 inp	 pre	 bininp	 binpre	 lstinp	 lstpre	 votepre
15:43:13	 0	 0	 0000000000	 0	 []	 []	 []
15:43:13	 0	 0	 0000000000	 0	 []	 []	 []
15:43:13	 16	 0	 0000100000	 0	 [5]	 []	 []
15:43:13	 0	 0	 0000000000	 0	 []	 []	 []
15:43:13	 0	 0	 0000000000	 0	 []	 []	 []
15:43:13	 128	 0	 0000000100	 0	 [8]	 []	 []
15:43:13	 0	 0	 0000000000	 0	 []	 []	 []
15:43:13	 0	 0	 0000000000	 0	 []	 []	 []
15:43:13	 0	 0	 0000000000	 0	 []	 []	 []
15:43:13	 276	 0	 0010100010	 0	 [3, 5, 9]	 []	 []
15:43:13	 0	 0	 0000000000	 0	 []	 []	 []
15:43:13	 0	 0	 0000000000	 0	 []	 []	 []
15:43:13	 0	 0	 0000000000	 0	 []	 []	 []
15:43:13	 0	 0	 0000000000	 0	 []	 []	 []
15:43:13	 2	 0	 0100000000	 0	 [2]	 []	 []
15:43:13	 0	 0	 0000000000	 0	 []	 []	 []
15:43:13	 0	 0	 0000000000	 0	 []	 []	 []
15:43:13	 0	 0	 0000000000	 0	 []	 []	 []
15:43:13	 64	 0	 0000001000	 0	 [7]	 []	 []
15:43:13	 8	 0	 0001000000	 0	 [4]	 []	 []
15:43:13	 0	 0	 0000000000	 0	 []	 []	 []
15:43:13	 0	 0	 0000000000	 0	 []	 []	 []
15:43:14	 8	 0	 0001000000	 0	 [4]	 []	 []
15:43:14	 560	 260	 0000110001	 001000001	 [5, 6, 10]	 [3, 9]	 [0, 0, 2, 0, 0, 0, 0, 0, 2]
15:43:14	 72	 0	 0001001000	 0	 [4, 7]	 []	 [0, 0, 2, 0, 0, 0, 0, 0, 2]
15:43:14	 129	 0	 1000000100	 0	 [1, 8]	 []	 [0, 0, 2, 0, 0, 0, 0, 0, 2]
15:43:14	 128	 1	 0000000100	 1	 [8]	 [1]	 [1]
15:43:14	 0	 0	 0000000000	 0	 []	 []	 [1]
15:43:14	 0	 0	 0000000000	 0	 []	 []	 [1]
15:43:14	 128	 1	 0000000100	 1	 [8]	 [1]	 [1]
15:43:14	 52	 768	 0010110000	 0000000011	 [3, 5, 6]	 [9, 10]	 [0, 0, 0, 0, 0, 0, 0, 0, 3, 3]
15:43:14	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 0, 0, 0, 0, 3, 3]
15:43:14	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 0, 0, 0, 0, 3, 3]
15:43:14	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 0, 0, 0, 0, 3, 3]
15:43:14	 8	 64	 0001000000	 0000001	 [4]	 [7]	 [0, 0, 0, 0, 0, 0, 1]
15:43:14	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 0, 0, 1]
15:43:14	 128	 1	 0000000100	 1	 [8]	 [1]	 [1]
15:43:14	 0	 0	 0000000000	 0	 []	 []	 [1]
15:43:14	 4	 304	 0010000000	 000011001	 [3]	 [5, 6, 9]	 [0, 0, 0, 0, 3, 2, 0, 0, 2]
15:43:14	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 3, 2, 0, 0, 2]
15:43:14	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 3, 2, 0, 0, 2]
15:43:14	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 3, 2, 0, 0, 2]
15:43:14	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 3, 2, 0, 0, 2]
15:43:14	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 3, 2, 0, 0, 2]
15:43:14	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 3, 2, 0, 0, 2]
15:43:14	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 3, 2, 0, 0, 2]
15:43:14	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 3, 2, 0, 0, 2]
15:43:14	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 3, 2, 0, 0, 2]
15:43:14	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 3, 2, 0, 0, 2]
15:43:14	 1	 128	 1000000000	 00000001	 [1]	 [8]	 [0, 0, 0, 0, 0, 0, 0, 1]
15:43:14	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 0, 0, 0, 1]
15:43:14	 16	 804	 0000100000	 0010010011	 [5]	 [3, 6, 9, 10]	 [0, 0, 3, 0, 0, 3, 0, 0, 2, 2]
15:43:14	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 3, 0, 0, 3, 0, 0, 2, 2]
15:43:14	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 3, 0, 0, 3, 0, 0, 2, 2]
15:43:14	 256	 20	 0000000010	 00101	 [9]	 [3, 5]	 [0, 0, 2, 0, 2]
15:43:14	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 2, 0, 2]
15:43:14	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 2, 0, 2]
15:43:14	 64	 8	 0000001000	 0001	 [7]	 [4]	 [0, 0, 0, 1]
15:43:14	 64	 8	 0000001000	 0001	 [7]	 [4]	 [0, 0, 0, 1]
15:43:14	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 1]
15:43:14	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 1]
15:43:14	 4	 304	 0010000000	 000011001	 [3]	 [5, 6, 9]	 [0, 0, 0, 0, 3, 2, 0, 0, 2]
15:43:14	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 3, 2, 0, 0, 2]
15:43:14	 32	 532	 0000010000	 0010100001	 [6]	 [3, 5, 10]	 [0, 0, 2, 0, 3, 0, 0, 0, 0, 2]
15:43:14	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 2, 0, 3, 0, 0, 0, 0, 2]
15:43:14	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 2, 0, 3, 0, 0, 0, 0, 2]
15:43:14	 32	 532	 0000010000	 0010100001	 [6]	 [3, 5, 10]	 [0, 0, 2, 0, 3, 0, 0, 0, 0, 2]
15:43:14	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 2, 0, 3, 0, 0, 0, 0, 2]
15:43:14	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 2, 0, 3, 0, 0, 0, 0, 2]
15:43:14	 32	 532	 0000010000	 0010100001	 [6]	 [3, 5, 10]	 [0, 0, 2, 0, 3, 0, 0, 0, 0, 2]
15:43:14	 256	 20	 0000000010	 00101	 [9]	 [3, 5]	 [0, 0, 2, 0, 2]
15:43:14	 256	 20	 0000000010	 00101	 [9]	 [3, 5]	 [0, 0, 2, 0, 2]
15:43:14	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 2, 0, 2]
15:43:14	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 2, 0, 2]
15:43:14	 1	 128	 1000000000	 00000001	 [1]	 [8]	 [0, 0, 0, 0, 0, 0, 0, 1]
15:43:14	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 0, 0, 0, 1]
15:43:14	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 0, 0, 0, 1]
15:43:14	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 0, 0, 0, 1]
15:43:14	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 0, 0, 0, 1]
15:43:14	 16	 804	 0000100000	 0010010011	 [5]	 [3, 6, 9, 10]	 [0, 0, 3, 0, 0, 3, 0, 0, 2, 2]
15:43:14	 4	 304	 0010000000	 000011001	 [3]	 [5, 6, 9]	 [0, 0, 0, 0, 3, 2, 0, 0, 2]
15:43:14	 128	 1	 0000000100	 1	 [8]	 [1]	 [1]
