time	 inp	 pre	 bininp	 binpre	 lstinp	 lstpre
21:49:07	 0	 0	 0000000000	 0	 []	 []
21:49:07	 0	 0	 0000000000	 0	 []	 []
21:49:07	 0	 0	 0000000000	 0	 []	 []
21:49:07	 0	 0	 0000000000	 0	 []	 []
21:49:07	 0	 0	 0000000000	 0	 []	 []
21:49:07	 16	 1	 0000100000	 1	 [5]	 [1]
21:49:07	 0	 0	 0000000000	 0	 []	 []
21:49:07	 16	 1	 0000100000	 1	 [5]	 [1]
21:49:07	 64	 1	 0000001000	 1	 [7]	 [1]
21:49:07	 0	 0	 0000000000	 0	 []	 []
21:49:07	 8	 1	 0001000000	 1	 [4]	 [1]
21:49:07	 0	 0	 0000000000	 0	 []	 []
21:49:07	 0	 0	 0000000000	 0	 []	 []
21:49:08	 512	 1	 0000000001	 1	 [10]	 [1]
21:49:08	 24	 1	 0001100000	 1	 [4, 5]	 [1]
21:49:08	 4	 1	 0010000000	 1	 [3]	 [1]
21:49:08	 0	 0	 0000000000	 0	 []	 []
21:49:08	 0	 0	 0000000000	 0	 []	 []
21:49:08	 0	 0	 0000000000	 0	 []	 []
21:49:08	 2	 1	 0100000000	 1	 [2]	 [1]
21:49:08	 0	 0	 0000000000	 0	 []	 []
21:49:08	 0	 0	 0000000000	 0	 []	 []
21:49:08	 1	 6	 1000000000	 011	 [1]	 [2, 3]
21:49:08	 4	 1	 0010000000	 1	 [3]	 [1]
21:49:08	 288	 1	 0000010010	 1	 [6, 9]	 [1]
21:49:08	 0	 0	 0000000000	 0	 []	 []
21:49:08	 0	 0	 0000000000	 0	 []	 []
21:49:08	 0	 0	 0000000000	 0	 []	 []
21:49:08	 0	 0	 0000000000	 0	 []	 []
21:49:08	 20	 1	 0010100000	 1	 [3, 5]	 [1]
21:49:08	 0	 0	 0000000000	 0	 []	 []
21:49:08	 4	 1	 0010000000	 1	 [3]	 [1]
21:49:08	 0	 0	 0000000000	 0	 []	 []
21:49:08	 68	 1	 0010001000	 1	 [3, 7]	 [1]
21:49:08	 0	 0	 0000000000	 0	 []	 []
21:49:08	 0	 0	 0000000000	 0	 []	 []
21:49:08	 0	 0	 0000000000	 0	 []	 []
21:49:08	 512	 1	 0000000001	 1	 [10]	 [1]
21:49:08	 0	 0	 0000000000	 0	 []	 []
21:49:08	 2	 1	 0100000000	 1	 [2]	 [1]
21:49:08	 0	 0	 0000000000	 0	 []	 []
21:49:08	 0	 0	 0000000000	 0	 []	 []
21:49:08	 0	 0	 0000000000	 0	 []	 []
21:49:08	 0	 0	 0000000000	 0	 []	 []
21:49:08	 1	 6	 1000000000	 011	 [1]	 [2, 3]
21:49:09	 256	 1	 0000000010	 1	 [9]	 [1]
21:49:09	 512	 1	 0000000001	 1	 [10]	 [1]
21:49:09	 1	 6	 1000000000	 011	 [1]	 [2, 3]
21:49:09	 0	 0	 0000000000	 0	 []	 []
21:49:09	 8	 1	 0001000000	 1	 [4]	 [1]
21:49:09	 0	 0	 0000000000	 0	 []	 []
21:49:09	 4	 1	 0010000000	 1	 [3]	 [1]
21:49:09	 0	 0	 0000000000	 0	 []	 []
21:49:09	 0	 0	 0000000000	 0	 []	 []
21:49:09	 0	 0	 0000000000	 0	 []	 []
21:49:09	 128	 1	 0000000100	 1	 [8]	 [1]
21:49:09	 0	 0	 0000000000	 0	 []	 []
21:49:09	 0	 0	 0000000000	 0	 []	 []
21:49:10	 512	 1	 0000000001	 1	 [10]	 [1]
21:49:10	 0	 0	 0000000000	 0	 []	 []
21:49:10	 1	 6	 1000000000	 011	 [1]	 [2, 3]
21:49:10	 80	 1	 0000101000	 1	 [5, 7]	 [1]
21:49:10	 0	 0	 0000000000	 0	 []	 []
21:49:10	 0	 0	 0000000000	 0	 []	 []
21:49:10	 512	 1	 0000000001	 1	 [10]	 [1]
21:49:11	 514	 1	 0100000001	 1	 [2, 10]	 [1]
21:49:11	 8	 1	 0001000000	 1	 [4]	 [1]
21:49:11	 1	 6	 1000000000	 011	 [1]	 [2, 3]
21:49:11	 2	 1	 0100000000	 1	 [2]	 [1]
21:49:11	 0	 0	 0000000000	 0	 []	 []
21:49:11	 1	 6	 1000000000	 011	 [1]	 [2, 3]
21:49:11	 0	 0	 0000000000	 0	 []	 []
21:49:11	 0	 0	 0000000000	 0	 []	 []
21:49:11	 0	 0	 0000000000	 0	 []	 []
21:49:11	 258	 1	 0100000010	 1	 [2, 9]	 [1]
21:49:11	 0	 0	 0000000000	 0	 []	 []
21:49:11	 16	 1	 0000100000	 1	 [5]	 [1]
21:49:11	 0	 0	 0000000000	 0	 []	 []
21:49:11	 0	 0	 0000000000	 0	 []	 []
21:49:11	 32	 3	 0000010000	 11	 [6]	 [1, 2]
21:49:11	 16	 1	 0000100000	 1	 [5]	 [1]
21:49:11	 0	 0	 0000000000	 0	 []	 []
21:49:11	 16	 1	 0000100000	 1	 [5]	 [1]
21:49:11	 8	 1	 0001000000	 1	 [4]	 [1]
21:49:11	 0	 0	 0000000000	 0	 []	 []
21:49:11	 1	 6	 1000000000	 011	 [1]	 [2, 3]
21:49:11	 0	 0	 0000000000	 0	 []	 []
21:49:11	 4	 1	 0010000000	 1	 [3]	 [1]
21:49:11	 0	 0	 0000000000	 0	 []	 []
21:49:11	 0	 0	 0000000000	 0	 []	 []
21:49:11	 128	 1	 0000000100	 1	 [8]	 [1]
21:49:11	 256	 1	 0000000010	 1	 [9]	 [1]
21:49:11	 0	 0	 0000000000	 0	 []	 []
21:49:11	 0	 0	 0000000000	 0	 []	 []
21:49:11	 0	 0	 0000000000	 0	 []	 []
21:49:11	 0	 0	 0000000000	 0	 []	 []
21:49:11	 4	 1	 0010000000	 1	 [3]	 [1]
21:49:11	 64	 1	 0000001000	 1	 [7]	 [1]
21:49:11	 1	 6	 1000000000	 011	 [1]	 [2, 3]
21:49:11	 0	 0	 0000000000	 0	 []	 []
21:49:11	 0	 0	 0000000000	 0	 []	 []
21:49:11	 0	 0	 0000000000	 0	 []	 []
21:49:11	 0	 0	 0000000000	 0	 []	 []
21:49:11	 64	 1	 0000001000	 1	 [7]	 [1]
21:49:12	 256	 1	 0000000010	 1	 [9]	 [1]
21:49:12	 512	 1	 0000000001	 1	 [10]	 [1]
21:49:12	 64	 1	 0000001000	 1	 [7]	 [1]
21:49:12	 64	 1	 0000001000	 1	 [7]	 [1]
21:49:12	 0	 0	 0000000000	 0	 []	 []
21:49:12	 128	 1	 0000000100	 1	 [8]	 [1]
21:49:12	 4	 1	 0010000000	 1	 [3]	 [1]
21:49:12	 0	 0	 0000000000	 0	 []	 []
21:49:12	 0	 0	 0000000000	 0	 []	 []
21:49:12	 64	 1	 0000001000	 1	 [7]	 [1]
21:49:13	 256	 1	 0000000010	 1	 [9]	 [1]
21:49:13	 164	 1	 0010010100	 1	 [3, 6, 8]	 [1]
21:49:13	 0	 0	 0000000000	 0	 []	 []
21:49:13	 0	 0	 0000000000	 0	 []	 []
21:49:13	 0	 0	 0000000000	 0	 []	 []
21:49:13	 256	 1	 0000000010	 1	 [9]	 [1]
21:49:13	 0	 0	 0000000000	 0	 []	 []
21:49:13	 4	 1	 0010000000	 1	 [3]	 [1]
21:49:13	 0	 0	 0000000000	 0	 []	 []
21:49:13	 0	 0	 0000000000	 0	 []	 []
21:49:13	 0	 0	 0000000000	 0	 []	 []
21:49:13	 0	 0	 0000000000	 0	 []	 []
21:49:13	 0	 0	 0000000000	 0	 []	 []
21:49:13	 0	 0	 0000000000	 0	 []	 []
21:49:13	 0	 0	 0000000000	 0	 []	 []
21:49:13	 0	 0	 0000000000	 0	 []	 []
21:49:13	 0	 0	 0000000000	 0	 []	 []
21:49:13	 64	 1	 0000001000	 1	 [7]	 [1]
21:49:13	 0	 0	 0000000000	 0	 []	 []
21:49:13	 0	 0	 0000000000	 0	 []	 []
21:49:13	 0	 0	 0000000000	 0	 []	 []
21:49:13	 0	 0	 0000000000	 0	 []	 []
21:49:13	 0	 0	 0000000000	 0	 []	 []
21:49:13	 128	 1	 0000000100	 1	 [8]	 [1]
21:49:13	 0	 0	 0000000000	 0	 []	 []
21:49:13	 4	 1	 0010000000	 1	 [3]	 [1]
21:49:13	 20	 1	 0010100000	 1	 [3, 5]	 [1]
21:49:13	 0	 0	 0000000000	 0	 []	 []
21:49:13	 8	 1	 0001000000	 1	 [4]	 [1]
21:49:13	 0	 0	 0000000000	 0	 []	 []
21:49:13	 0	 0	 0000000000	 0	 []	 []
21:49:13	 0	 0	 0000000000	 0	 []	 []
21:49:13	 32	 1	 0000010000	 1	 [6]	 [1]
21:49:13	 0	 0	 0000000000	 0	 []	 []
21:49:13	 0	 0	 0000000000	 0	 []	 []
21:49:13	 320	 5	 0000001010	 101	 [7, 9]	 [1, 3]
21:49:14	 512	 1	 0000000001	 1	 [10]	 [1]
21:49:14	 0	 0	 0000000000	 0	 []	 []
21:49:14	 0	 0	 0000000000	 0	 []	 []
21:49:14	 64	 1	 0000001000	 1	 [7]	 [1]
21:49:14	 0	 0	 0000000000	 0	 []	 []
21:49:14	 0	 0	 0000000000	 0	 []	 []
21:49:14	 0	 0	 0000000000	 0	 []	 []
21:49:14	 0	 0	 0000000000	 0	 []	 []
21:49:14	 0	 0	 0000000000	 0	 []	 []
21:49:14	 0	 0	 0000000000	 0	 []	 []
21:49:14	 0	 0	 0000000000	 0	 []	 []
21:49:14	 0	 0	 0000000000	 0	 []	 []
21:49:14	 4	 1	 0010000000	 1	 [3]	 [1]
21:49:14	 0	 0	 0000000000	 0	 []	 []
21:49:14	 0	 0	 0000000000	 0	 []	 []
21:49:14	 0	 0	 0000000000	 0	 []	 []
21:49:14	 416	 1	 0000010110	 1	 [6, 8, 9]	 [1]
21:49:14	 0	 0	 0000000000	 0	 []	 []
21:49:14	 16	 1	 0000100000	 1	 [5]	 [1]
21:49:14	 0	 0	 0000000000	 0	 []	 []
21:49:14	 4	 1	 0010000000	 1	 [3]	 [1]
21:49:14	 64	 1	 0000001000	 1	 [7]	 [1]
21:49:14	 0	 0	 0000000000	 0	 []	 []
21:49:14	 384	 1	 0000000110	 1	 [8, 9]	 [1]
21:49:15	 256	 1	 0000000010	 1	 [9]	 [1]
21:49:15	 0	 0	 0000000000	 0	 []	 []
21:49:15	 64	 1	 0000001000	 1	 [7]	 [1]
21:49:15	 257	 142	 1000000010	 01110001	 [1, 9]	 [2, 3, 4, 8]
21:49:15	 0	 0	 0000000000	 0	 []	 []
21:49:15	 32	 1	 0000010000	 1	 [6]	 [1]
21:49:15	 0	 0	 0000000000	 0	 []	 []
21:49:15	 256	 1	 0000000010	 1	 [9]	 [1]
21:49:15	 128	 1	 0000000100	 1	 [8]	 [1]
21:49:15	 0	 0	 0000000000	 0	 []	 []
21:49:15	 4	 1	 0010000000	 1	 [3]	 [1]
21:49:15	 0	 0	 0000000000	 0	 []	 []
21:49:15	 0	 0	 0000000000	 0	 []	 []
21:49:15	 0	 0	 0000000000	 0	 []	 []
21:49:15	 2	 1	 0100000000	 1	 [2]	 [1]
21:49:15	 0	 0	 0000000000	 0	 []	 []
21:49:15	 0	 0	 0000000000	 0	 []	 []
21:49:15	 0	 0	 0000000000	 0	 []	 []
21:49:15	 0	 0	 0000000000	 0	 []	 []
21:49:15	 0	 0	 0000000000	 0	 []	 []
21:49:15	 0	 0	 0000000000	 0	 []	 []
21:49:15	 0	 0	 0000000000	 0	 []	 []
21:49:15	 0	 0	 0000000000	 0	 []	 []
21:49:15	 0	 0	 0000000000	 0	 []	 []
21:49:15	 256	 1	 0000000010	 1	 [9]	 [1]
21:49:16	 256	 1	 0000000010	 1	 [9]	 [1]
21:49:16	 16	 1	 0000100000	 1	 [5]	 [1]
21:49:16	 0	 0	 0000000000	 0	 []	 []
21:49:16	 0	 0	 0000000000	 0	 []	 []
21:49:16	 0	 0	 0000000000	 0	 []	 []
21:49:16	 0	 0	 0000000000	 0	 []	 []
21:49:16	 0	 0	 0000000000	 0	 []	 []
21:49:16	 9	 438	 1001000000	 011011011	 [1, 4]	 [2, 3, 5, 6, 8, 9]
21:49:16	 5	 394	 1010000000	 010100011	 [1, 3]	 [2, 4, 8, 9]
