time	 inp	 pre	 bininp	 binpre	 lstinp	 lstpre	 votepre
23:02:40	 1	 0	 1000000000	 0	 [1]	 []	 []
23:02:40	 0	 0	 0000000000	 0	 []	 []	 []
23:02:40	 18	 0	 0100100000	 0	 [2, 5]	 []	 []
23:02:40	 268	 0	 0011000010	 0	 [3, 4, 9]	 []	 []
23:02:40	 0	 0	 0000000000	 0	 []	 []	 []
23:02:40	 256	 12	 0000000010	 0011	 [9]	 [3, 4]	 [0, 0, 2, 2]
23:02:40	 5	 264	 1010000000	 000100001	 [1, 3]	 [4, 9]	 [0, 0, 0, 2, 0, 0, 0, 0, 2]
23:02:40	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 2, 0, 0, 0, 0, 2]
23:02:40	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 2, 0, 0, 0, 0, 2]
23:02:40	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 2, 0, 0, 0, 0, 2]
23:02:40	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 2, 0, 0, 0, 0, 2]
23:02:40	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 2, 0, 0, 0, 0, 2]
23:02:40	 256	 12	 0000000010	 0011	 [9]	 [3, 4]	 [0, 0, 2, 2]
23:02:40	 64	 0	 0000001000	 0	 [7]	 []	 [0, 0, 2, 2]
23:02:40	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 2, 2]
23:02:40	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 2, 2]
23:02:40	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 2, 2]
23:02:40	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 2, 2]
23:02:40	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 2, 2]
23:02:40	 4	 264	 0010000000	 000100001	 [3]	 [4, 9]	 [1, 0, 0, 2, 0, 0, 0, 0, 2]
23:02:40	 0	 0	 0000000000	 0	 []	 []	 [1, 0, 0, 2, 0, 0, 0, 0, 2]
23:02:40	 8	 260	 0001000000	 001000001	 [4]	 [3, 9]	 [0, 0, 2, 0, 0, 0, 0, 0, 2]
23:02:40	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 2, 0, 0, 0, 0, 0, 2]
23:02:40	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 2, 0, 0, 0, 0, 0, 2]
23:02:40	 256	 12	 0000000010	 0011	 [9]	 [3, 4]	 [0, 0, 2, 2]
23:02:40	 128	 0	 0000000100	 0	 [8]	 []	 [0, 0, 2, 2]
