time	 inp	 pre	 bininp	 binpre	 lstinp	 lstpre	 votepre
20:12:18	 0	 0	 0000000000	 0	 []	 []	 []
20:12:18	 0	 0	 0000000000	 0	 []	 []	 []
20:12:18	 16	 0	 0000100000	 0	 [5]	 []	 []
20:12:18	 64	 0	 0000001000	 0	 [7]	 []	 []
20:12:18	 0	 0	 0000000000	 0	 []	 []	 []
20:12:18	 4	 0	 0010000000	 0	 [3]	 []	 []
20:12:18	 0	 0	 0000000000	 0	 []	 []	 []
20:12:18	 0	 0	 0000000000	 0	 []	 []	 []
20:12:18	 0	 0	 0000000000	 0	 []	 []	 []
20:12:18	 112	 0	 0000111000	 0	 [5, 6, 7]	 []	 []
20:12:18	 0	 0	 0000000000	 0	 []	 []	 []
20:12:18	 0	 0	 0000000000	 0	 []	 []	 []
20:12:18	 132	 0	 0010000100	 0	 [3, 8]	 []	 []
20:12:18	 0	 0	 0000000000	 0	 []	 []	 []
20:12:18	 0	 0	 0000000000	 0	 []	 []	 []
20:12:18	 0	 0	 0000000000	 0	 []	 []	 []
20:12:18	 0	 0	 0000000000	 0	 []	 []	 []
20:12:18	 68	 48	 0010001000	 000011	 [3, 7]	 [5, 6]	 [0, 0, 0, 0, 2, 2, 0, 1]
20:12:18	 2	 0	 0100000000	 0	 [2]	 []	 [0, 0, 0, 0, 2, 2, 0, 1]
20:12:18	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 2, 2, 0, 1]
20:12:18	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 2, 2, 0, 1]
20:12:18	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 2, 2, 0, 1]
20:12:18	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 2, 2, 0, 1]
20:12:18	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 2, 2, 0, 1]
20:12:18	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 2, 2, 0, 1]
20:12:18	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 2, 2, 0, 1]
20:12:18	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 2, 2, 0, 1]
20:12:18	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 2, 2, 0, 1]
20:12:19	 512	 0	 0000000001	 0	 [10]	 []	 [0, 0, 0, 0, 2, 2, 0, 1]
20:12:19	 8	 0	 0001000000	 0	 [4]	 []	 [0, 0, 0, 0, 2, 2, 0, 1]
20:12:19	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 2, 2, 0, 1]
20:12:19	 4	 192	 0010000000	 00000011	 [3]	 [7, 8]	 [0, 0, 0, 0, 0, 0, 1, 1]
20:12:19	 513	 0	 1000000001	 0	 [1, 10]	 []	 [0, 0, 0, 0, 0, 0, 1, 1]
20:12:19	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 0, 0, 1, 1]
20:12:19	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 0, 0, 1, 1]
20:12:19	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 0, 0, 1, 1]
20:12:19	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 0, 0, 1, 1]
20:12:19	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 0, 0, 1, 1]
20:12:19	 1	 512	 1000000000	 0000000001	 [1]	 [10]	 [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
20:12:19	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
20:12:19	 328	 48	 0001001010	 000011	 [4, 7, 9]	 [5, 6]	 [0, 0, 1, 0, 2, 2]
20:12:19	 64	 312	 0000001000	 000111001	 [7]	 [4, 5, 6, 9]	 [0, 0, 1, 2, 2, 2, 0, 0, 2]
20:12:19	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 1, 2, 2, 2, 0, 0, 2]
20:12:19	 256	 72	 0000000010	 0001001	 [9]	 [4, 7]	 [0, 0, 0, 2, 0, 0, 2]
20:12:19	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 2, 0, 0, 2]
20:12:19	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 2, 0, 0, 2]
20:12:19	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 2, 0, 0, 2]
20:12:19	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 2, 0, 0, 2]
20:12:19	 2	 0	 0100000000	 0	 [2]	 []	 [0, 0, 0, 2, 0, 0, 2]
20:12:19	 1	 512	 1000000000	 0000000001	 [1]	 [10]	 [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
20:12:19	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
20:12:19	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
20:12:19	 4	 192	 0010000000	 00000011	 [3]	 [7, 8]	 [0, 0, 0, 0, 0, 0, 1, 1]
20:12:19	 16	 96	 0000100000	 0000011	 [5]	 [6, 7]	 [0, 0, 0, 0, 0, 2, 2]
20:12:19	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 0, 2, 2]
20:12:19	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 0, 2, 2]
20:12:19	 32	 80	 0000010000	 0000101	 [6]	 [5, 7]	 [0, 0, 0, 0, 2, 0, 2]
20:12:19	 16	 96	 0000100000	 0000011	 [5]	 [6, 7]	 [0, 0, 0, 0, 0, 2, 2]
20:12:19	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 0, 2, 2]
20:12:19	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 0, 2, 2]
20:12:19	 8	 320	 0001000000	 000000101	 [4]	 [7, 9]	 [0, 0, 0, 0, 0, 0, 2, 0, 2]
20:12:19	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 0, 0, 2, 0, 2]
20:12:19	 16	 96	 0000100000	 0000011	 [5]	 [6, 7]	 [0, 0, 0, 0, 0, 2, 2]
20:12:19	 4	 192	 0010000000	 00000011	 [3]	 [7, 8]	 [0, 0, 0, 0, 0, 0, 1, 1]
20:12:19	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 0, 0, 1, 1]
20:12:19	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 0, 0, 1, 1]
20:12:19	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 0, 0, 1, 1]
20:12:19	 1	 512	 1000000000	 0000000001	 [1]	 [10]	 [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
20:12:19	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
20:12:19	 16	 96	 0000100000	 0000011	 [5]	 [6, 7]	 [0, 0, 0, 0, 0, 2, 2]
20:12:19	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 0, 2, 2]
20:12:19	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 0, 2, 2]
20:12:19	 256	 72	 0000000010	 0001001	 [9]	 [4, 7]	 [0, 0, 0, 2, 0, 0, 2]
20:12:19	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 2, 0, 0, 2]
20:12:19	 1	 512	 1000000000	 0000000001	 [1]	 [10]	 [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
20:12:19	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
20:12:19	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
20:12:19	 0	 0	 0000000000	 0	 []	 []	 [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
20:12:19	 16	 96	 0000100000	 0000011	 [5]	 [6, 7]	 [0, 0, 0, 0, 0, 2, 2]
20:12:19	 32	 80	 0000010000	 0000101	 [6]	 [5, 7]	 [0, 0, 0, 0, 2, 0, 2]
