time	 inp	 pre	 bininp	 binpre	 lstinp	 lstpre
20:55:09	 0	 0	 00000000000000	 0	 []	 []
20:55:09	 2048	 768	 00000000000100	 0000000011	 [11]	 [8, 9]
20:55:09	 1	 12296	 10000000000000	 00010000000011	 [0]	 [3, 12, 13]
20:55:09	 0	 0	 00000000000000	 0	 []	 []
20:55:09	 8193	 4104	 10000000000001	 0001000000001	 [0, 13]	 [3, 12]
20:55:09	 8	 4180	 00010000000000	 0010101000001	 [3]	 [2, 4, 6, 12]
20:55:09	 0	 0	 00000000000000	 0	 []	 []
20:55:09	 0	 0	 00000000000000	 0	 []	 []
20:55:09	 0	 0	 00000000000000	 0	 []	 []
20:55:09	 8196	 24	 00100000000001	 00011	 [2, 13]	 [3, 4]
20:55:10	 4	 24	 00100000000000	 00011	 [2]	 [3, 4]
20:55:10	 0	 0	 00000000000000	 0	 []	 []
20:55:10	 0	 0	 00000000000000	 0	 []	 []
20:55:10	 0	 0	 00000000000000	 0	 []	 []
20:55:10	 2	 0	 01000000000000	 0	 [1]	 []
20:55:10	 2048	 768	 00000000000100	 0000000011	 [11]	 [8, 9]
20:55:10	 16	 12	 00001000000000	 0011	 [4]	 [2, 3]
20:55:10	 0	 0	 00000000000000	 0	 []	 []
20:55:10	 0	 0	 00000000000000	 0	 []	 []
20:55:10	 1	 12296	 10000000000000	 00010000000011	 [0]	 [3, 12, 13]
20:55:10	 2	 0	 01000000000000	 0	 [1]	 []
20:55:11	 2	 0	 01000000000000	 0	 [1]	 []
20:55:11	 16	 12	 00001000000000	 0011	 [4]	 [2, 3]
20:55:11	 1024	 128	 00000000001000	 00000001	 [10]	 [7]
20:55:11	 531	 12	 11001000010000	 0011	 [0, 1, 4, 9]	 [2, 3]
20:55:11	 0	 0	 00000000000000	 0	 []	 []
20:55:11	 0	 0	 00000000000000	 0	 []	 []
20:55:11	 0	 0	 00000000000000	 0	 []	 []
20:55:11	 6148	 88	 00100000000110	 0001101	 [2, 11, 12]	 [3, 4, 6]
20:55:11	 0	 0	 00000000000000	 0	 []	 []
20:55:11	 0	 0	 00000000000000	 0	 []	 []
20:55:11	 4	 6171	 00100000000000	 1101100000011	 [2]	 [0, 1, 3, 4, 11, 12]
20:55:12	 4104	 87	 00010000000010	 1110101	 [3, 12]	 [0, 1, 2, 4, 6]
20:55:12	 8192	 5	 00000000000001	 101	 [13]	 [0, 2]
20:55:12	 0	 0	 00000000000000	 0	 []	 []
20:55:12	 0	 0	 00000000000000	 0	 []	 []
20:55:12	 4352	 75	 00000000100010	 1101001	 [8, 12]	 [0, 1, 3, 6]
20:55:12	 128	 1536	 00000001000000	 00000000011	 [7]	 [9, 10]
20:55:12	 0	 0	 00000000000000	 0	 []	 []
20:55:12	 0	 0	 00000000000000	 0	 []	 []
20:55:12	 1024	 128	 00000000001000	 00000001	 [10]	 [7]
20:55:12	 2	 529	 01000000000000	 1000100001	 [1]	 [0, 4, 9]
20:55:12	 4112	 523	 00001000000010	 1101000001	 [4, 12]	 [0, 1, 3, 9]
20:55:12	 0	 0	 00000000000000	 0	 []	 []
20:55:12	 0	 0	 00000000000000	 0	 []	 []
20:55:13	 17	 514	 10001000000000	 0100000001	 [0, 4]	 [1, 9]
20:55:13	 2048	 5119	 00000000000100	 1111111111001	 [11]	 [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12]
20:55:13	 4	 6171	 00100000000000	 1101100000011	 [2]	 [0, 1, 3, 4, 11, 12]
20:55:13	 0	 0	 00000000000000	 0	 []	 []
20:55:13	 0	 0	 00000000000000	 0	 []	 []
20:55:13	 0	 0	 00000000000000	 0	 []	 []
20:55:13	 512	 19	 00000000010000	 11001	 [9]	 [0, 1, 4]
20:55:13	 48	 515	 00001100000000	 1100000001	 [4, 5]	 [0, 1, 9]
20:55:13	 2	 529	 01000000000000	 1000100001	 [1]	 [0, 4, 9]
20:55:14	 256	 6144	 00000000100000	 0000000000011	 [8]	 [11, 12]
