time, inp, bininp, pre, binpre
20:15:00, 1, 0, 100000000000, 0, [1], []
20:15:00, 0, 0, 000000000000, 0, [], []
20:15:00, 2112, 0, 000000100001, 0, [64, 2048], []
20:15:00, 49, 0, 100011000000, 0, [1, 16, 32], []
20:15:00, 0, 0, 000000000000, 0, [], []
20:15:00, 132, 0, 001000010000, 0, [4, 128], []
20:15:00, 512, 0, 000000000100, 0, [512], []
20:15:00, 2048, 64, 000000000001, 0000001, [2048], [64]
20:15:00, 76, 2176, 001100100000, 000000010001, [4, 8, 64], [128, 2048]
20:15:00, 0, 0, 000000000000, 0, [], []
20:15:00, 136, 68, 000100010000, 0010001, [8, 128], [4, 64]
20:15:00, 2048, 64, 000000000001, 0000001, [2048], [64]
20:15:00, 512, 0, 000000000100, 0, [512], []
20:15:00, 256, 0, 000000001000, 0, [256], []
20:15:00, 322, 12, 010000101000, 0011, [2, 64, 256], [4, 8]
20:15:00, 4, 72, 001000000000, 0001001, [4], [8, 64]
20:15:00, 2048, 64, 000000000001, 0000001, [2048], [64]
20:15:00, 0, 0, 000000000000, 0, [], []
20:15:00, 0, 0, 000000000000, 0, [], []
20:15:00, 1, 48, 100000000000, 000011, [1], [16, 32]
20:15:00, 128, 12, 000000010000, 0011, [128], [4, 8]
20:15:00, 258, 64, 010000001000, 0000001, [2, 256], [64]
20:15:00, 3146, 260, 010100100011, 001000001, [2, 8, 64, 1024, 2048], [4, 256]
20:15:00, 2, 3144, 010000000000, 000100100011, [2], [8, 64, 1024, 2048]
20:15:00, 257, 114, 100000001000, 0100111, [1, 256], [2, 16, 32, 64]
20:15:00, 112, 3083, 000011100000, 110100000011, [16, 32, 64], [1, 2, 8, 1024, 2048]
20:15:00, 0, 0, 000000000000, 0, [], []
20:15:00, 16, 97, 000010000000, 1000011, [16], [1, 32, 64]
20:15:00, 2048, 1099, 000000000001, 11010010001, [2048], [1, 2, 8, 64, 1024]
20:15:00, 0, 0, 000000000000, 0, [], []
20:15:00, 1184, 2123, 000001010010, 110100100001, [32, 128, 1024], [1, 2, 8, 64, 2048]
20:15:00, 2, 3144, 010000000000, 000100100011, [2], [8, 64, 1024, 2048]
20:15:00, 1026, 2121, 010000000010, 100100100001, [2, 1024], [1, 8, 64, 2048]
20:15:00, 4, 72, 001000000000, 0001001, [4], [8, 64]
20:15:00, 64, 3082, 000000100000, 010100000011, [64], [2, 8, 1024, 2048]
20:15:00, 2178, 1096, 010000010001, 00010010001, [2, 128, 2048], [8, 64, 1024]
20:15:00, 64, 3082, 000000100000, 010100000011, [64], [2, 8, 1024, 2048]
20:15:00, 64, 3082, 000000100000, 010100000011, [64], [2, 8, 1024, 2048]
20:15:00, 128, 3106, 000000010000, 010001000011, [128], [2, 32, 1024, 2048]
20:15:00, 0, 0, 000000000000, 0, [], []
