time, inp, bininp, pre, binpre
20:09:06, 2064, 000010000001, 452, 001000111
[0.6666666666666666, 0.0, 0.0, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 1.0, 0.6666666666666666, 0.0, 1.0, 0.3333333333333333]
20:09:06, 512, 000000000100, 1457, 10001101101
[0.8, 1.0, 0.4, 0.4, 0.8, 0.4, 0.6, 0.8, 0.6, 0.8, 0.0, 0.4]
20:09:06, 1024, 000000000010, 979, 1100101111
[0.8333333333333334, 0.5, 1.0, 0.16666666666666666, 0.8333333333333334, 0.5, 0.5, 0.5, 0.0, 0.3333333333333333, 0.5, 0.8333333333333334]
20:09:06, 256, 000000001000, 2069, 101010000001
[0.6666666666666666, 0.0, 0.0, 0.6666666666666666, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.6666666666666666, 0.0, 1.0]
20:09:06, 2, 010000000000, 1321, 10010100101
20:09:06, 0, 000000000000, 0, 0
[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.25, 0.25, 1.0, 0.5, 0.5, 1.0]
20:09:06, 16, 000010000000, 2308, 001000001001
[0.0, 0.5, 1.0, 0.5, 0.5, 0.0, 0.0, 1.0, 1.0, 0.0, 0.5, 1.0]
20:09:06, 64, 000000100000, 2436, 001000011001
20:09:06, 0, 000000000000, 0, 0
20:09:06, 0, 000000000000, 0, 0
20:09:06, 0, 000000000000, 0, 0
[0.8571428571428571, 0.42857142857142855, 0.8571428571428571, 0.14285714285714285, 1.0, 0.7142857142857143, 0.42857142857142855, 0.8571428571428571, 0.0, 0.0, 0.8571428571428571, 0.8571428571428571]
20:09:06, 768, 000000001100, 3253, 101011010011
[0.8571428571428571, 0.42857142857142855, 0.8571428571428571, 0.14285714285714285, 1.0, 0.7142857142857143, 0.42857142857142855, 0.8571428571428571, 0.0, 0.0, 0.8571428571428571, 0.8571428571428571]
20:09:06, 768, 000000001100, 3253, 101011010011
[0.0, 0.5, 0.0, 0.25, 0.0, 0.5, 0.0, 0.5, 1.0, 0.5, 0.5, 0.25]
20:09:06, 1, 100000000000, 256, 000000001
[0.5454545454545454, 0.5454545454545454, 0.8181818181818182, 0.2727272727272727, 0.0, 0.36363636363636365, 0.0, 0.0, 1.0, 0.6363636363636364, 0.0, 0.8181818181818182]
20:09:06, 1232, 000010110010, 2823, 111000001101
[0.5, 0.3333333333333333, 1.0, 0.3333333333333333, 1.0, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 0.3333333333333333, 0.16666666666666666]
20:09:06, 2048, 000000000001, 468, 001010111
[0.0, 0.5, 0.0, 0.25, 0.0, 0.5, 0.0, 0.5, 1.0, 0.5, 0.5, 0.25]
20:09:06, 1, 100000000000, 256, 000000001
[0.8, 0.4, 0.2, 0.4, 0.8, 0.0, 1.0, 0.0, 0.8, 0.8, 1.0, 0.4]
20:09:06, 160, 000001010000, 1873, 10001010111
[0.5714285714285714, 0.7142857142857143, 0.2857142857142857, 0.2857142857142857, 1.0, 0.2857142857142857, 0.8571428571428571, 1.0, 0.42857142857142855, 0.5714285714285714, 0.0, 0.2857142857142857]
20:09:06, 1024, 000000000010, 723, 1100101101
[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
20:09:06, 32, 000001000000, 907, 1101000111
20:09:06, 0, 000000000000, 0, 0
[0.6666666666666666, 0.0, 0.0, 0.6666666666666666, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.6666666666666666, 0.0, 1.0]
20:09:06, 2, 010000000000, 1321, 10010100101
[0.0, 0.0, 0.0, 0.2, 0.8, 0.0, 0.4, 0.2, 1.0, 0.0, 0.0, 0.8]
20:09:06, 4, 001000000000, 2320, 000010001001
20:09:06, 0, 000000000000, 0, 0
[0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.8, 0.8, 0.8, 0.4, 1.0, 0.8]
20:09:06, 16, 000010000000, 3524, 001000111011
[0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.8, 0.8, 0.8, 0.4, 1.0, 0.8]
20:09:06, 16, 000010000000, 3524, 001000111011
[0.6, 0.4, 0.8, 0.0, 1.0, 0.6, 0.9, 0.0, 0.7, 0.5, 0.6]
20:09:06, 2184, 000100010001, 1397, 10101110101
[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
20:09:06, 32, 000001000000, 907, 1101000111
[0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.6666666666666666, 1.0, 1.0, 0.6666666666666666, 0.8333333333333334, 0.6666666666666666]
20:09:06, 48, 000011000000, 4036, 001000111111
20:09:06, 0, 000000000000, 0, 0
[0.0, 0.8333333333333334, 1.0, 0.3333333333333333, 0.8333333333333334, 0.6666666666666666, 0.5, 0.6666666666666666, 0.0, 0.5, 0.8333333333333334, 1.0]
