time, inp, bininp, pre, binpre
16:44:40, 272, 000010001, 24576, 000000000000011
16:44:42, 65, 1000001000, 24576, 000000000000011
16:44:43, 68, 00100010000, 24576, 000000000000011
16:44:45, 528, 000010000100, 24576, 000000000000011
16:44:47, 1280, 0000000010100, 24576, 000000000000011
16:44:49, 8208, 00001000000001, 24576, 000000000000011
16:44:50, 2176, 000000010001000, 24576, 000000000000011
16:44:52, 72, 0001001000000000, 24576, 000000000000011
16:44:54, 3, 11, 24576, 000000000000011
16:44:56, 5, 101, 24576, 000000000000011
16:44:57, 10, 0101, 24576, 000000000000011
16:44:59, 10, 01010, 24576, 000000000000011
16:45:01, 9, 100100, 24576, 000000000000011
16:45:03, 12, 0011000, 24576, 000000000000011
16:45:04, 130, 01000001, 24576, 000000000000011
16:45:06, 320, 000000101, 24576, 000000000000011
16:45:08, 36, 0010010000, 24576, 000000000000011
16:45:10, 513, 10000000010, 24576, 000000000000011
