time, inp, bininp, pre, binpre
11:15:49, 1, 1000000000, 1, 1
11:15:49, 0, 0000000000, 1, 1
11:15:49, 0, 0000000000, 1, 1
11:15:49, 8, 0001000000, 8, 0001
11:15:49, 516, 0010000001, 512, 0000000001
11:15:49, 16, 0000100000, 512, 0000000001
11:15:49, 0, 0000000000, 512, 0000000001
11:15:49, 256, 0000000010, 512, 0000000001
11:15:49, 0, 0000000000, 512, 0000000001
11:15:49, 32, 0000010000, 512, 0000000001
11:15:49, 2, 0100000000, 512, 0000000001
11:15:49, 1, 1000000000, 512, 0000000001
11:15:49, 0, 0000000000, 512, 0000000001
11:15:49, 512, 0000000001, 512, 0000000001
11:15:49, 4, 0010000000, 512, 0000000001
11:15:49, 0, 0000000000, 512, 0000000001
11:15:49, 34, 0100010000, 512, 0000000001
11:15:49, 0, 0000000000, 512, 0000000001
11:15:49, 0, 0000000000, 512, 0000000001
11:15:49, 96, 0000011000, 512, 0000000001
11:15:49, 0, 0000000000, 512, 0000000001
11:15:49, 16, 0000100000, 512, 0000000001
11:15:49, 8, 0001000000, 512, 0000000001
11:15:49, 512, 0000000001, 512, 0000000001
11:15:49, 0, 0000000000, 512, 0000000001
11:15:49, 16, 0000100000, 512, 0000000001
11:15:49, 0, 0000000000, 512, 0000000001
11:15:49, 0, 0000000000, 512, 0000000001
11:15:49, 32, 0000010000, 512, 0000000001
11:15:49, 4, 0010000000, 512, 0000000001
11:15:49, 512, 0000000001, 512, 0000000001
11:15:49, 0, 0000000000, 512, 0000000001
11:15:49, 2, 0100000000, 512, 0000000001
11:15:49, 2, 0100000000, 512, 0000000001
11:15:49, 12, 0011000000, 512, 0000000001
11:15:49, 24, 0001100000, 512, 0000000001
11:15:49, 0, 0000000000, 512, 0000000001
11:15:49, 32, 0000010000, 512, 0000000001
11:15:49, 0, 0000000000, 512, 0000000001
11:15:49, 0, 0000000000, 512, 0000000001
11:15:49, 192, 0000001100, 512, 0000000001
11:15:49, 16, 0000100000, 512, 0000000001
11:15:49, 320, 0000001010, 512, 0000000001
11:15:49, 33, 1000010000, 512, 0000000001
11:15:49, 0, 0000000000, 512, 0000000001
11:15:49, 0, 0000000000, 512, 0000000001
11:15:49, 0, 0000000000, 512, 0000000001
11:15:49, 8, 0001000000, 512, 0000000001
11:15:49, 2, 0100000000, 512, 0000000001
11:15:49, 0, 0000000000, 512, 0000000001
11:15:49, 0, 0000000000, 512, 0000000001
11:15:49, 0, 0000000000, 512, 0000000001
11:15:49, 2, 0100000000, 512, 0000000001
11:15:49, 12, 0011000000, 512, 0000000001
11:15:49, 256, 0000000010, 512, 0000000001
11:15:49, 64, 0000001000, 512, 0000000001
11:15:49, 0, 0000000000, 512, 0000000001
11:15:49, 0, 0000000000, 512, 0000000001
11:15:49, 0, 0000000000, 512, 0000000001
11:15:49, 0, 0000000000, 512, 0000000001
11:15:49, 0, 0000000000, 512, 0000000001
11:15:49, 0, 0000000000, 512, 0000000001
11:15:49, 132, 0010000100, 512, 0000000001
11:15:49, 512, 0000000001, 512, 0000000001
11:15:49, 16, 0000100000, 512, 0000000001
11:15:49, 0, 0000000000, 512, 0000000001
11:15:49, 0, 0000000000, 512, 0000000001
11:15:49, 144, 0000100100, 512, 0000000001
11:15:49, 260, 0010000010, 768, 0000000011
11:15:49, 1, 1000000000, 768, 0000000011
11:15:49, 0, 0000000000, 768, 0000000011
11:15:49, 0, 0000000000, 768, 0000000011
11:15:49, 0, 0000000000, 768, 0000000011
11:15:49, 0, 0000000000, 768, 0000000011
11:15:49, 1, 1000000000, 768, 0000000011
11:15:49, 320, 0000001010, 768, 0000000011
11:15:49, 3, 1100000000, 768, 0000000011
11:15:49, 0, 0000000000, 768, 0000000011
11:15:49, 0, 0000000000, 768, 0000000011
11:15:49, 0, 0000000000, 768, 0000000011
11:15:49, 128, 0000000100, 768, 0000000011
11:15:49, 0, 0000000000, 768, 0000000011
11:15:49, 32, 0000010000, 768, 0000000011
11:15:49, 0, 0000000000, 768, 0000000011
11:15:49, 0, 0000000000, 768, 0000000011
11:15:49, 0, 0000000000, 768, 0000000011
11:15:49, 1, 1000000000, 768, 0000000011
11:15:49, 64, 0000001000, 768, 0000000011
11:15:49, 0, 0000000000, 768, 0000000011
11:15:49, 4, 0010000000, 768, 0000000011
11:15:50, 32, 0000010000, 768, 0000000011
11:15:50, 0, 0000000000, 768, 0000000011
11:15:50, 6, 0110000000, 768, 0000000011
11:15:50, 0, 0000000000, 768, 0000000011
11:15:50, 0, 0000000000, 768, 0000000011
11:15:50, 128, 0000000100, 768, 0000000011
11:15:50, 264, 0001000010, 768, 0000000011
11:15:50, 0, 0000000000, 768, 0000000011
11:15:50, 0, 0000000000, 768, 0000000011
11:15:50, 0, 0000000000, 768, 0000000011
11:15:50, 0, 0000000000, 768, 0000000011
11:15:50, 0, 0000000000, 768, 0000000011
11:15:50, 4, 0010000000, 768, 0000000011
11:15:50, 256, 0000000010, 768, 0000000011
11:15:50, 0, 0000000000, 768, 0000000011
11:15:50, 0, 0000000000, 768, 0000000011
11:15:50, 0, 0000000000, 768, 0000000011
11:15:50, 32, 0000010000, 768, 0000000011
