time, inp, bininp, pre, binpre
15:50:01, 266, 010100001000, 2048, 000000000001
15:50:01, 200, 000100110000, 2048, 000000000001
15:50:01, 577, 100000100100, 2048, 000000000001
15:50:01, 1096, 000100100010, 3072, 000000000011
15:50:01, 522, 010100000100, 3072, 000000000011
15:50:01, 524, 001100000100, 3072, 000000000011
15:50:01, 1664, 000000010110, 3072, 000000000011
15:50:01, 82, 010010100000, 3072, 000000000011
15:50:01, 296, 000101001000, 3072, 000000000011
15:50:01, 112, 000011100000, 3072, 000000000011
15:50:01, 2312, 000100001001, 3072, 000000000011
15:50:01, 1027, 110000000010, 3072, 000000000011
15:50:01, 2576, 000010000101, 3072, 000000000011
15:50:01, 672, 000001010100, 3072, 000000000011
15:50:01, 262, 011000001000, 3072, 000000000011
15:50:01, 73, 100100100000, 3072, 000000000011
15:50:01, 1072, 000011000010, 3072, 000000000011
15:50:01, 2564, 001000000101, 3072, 000000000011
15:50:01, 518, 011000000100, 3072, 000000000011
15:50:01, 131, 110000010000, 3072, 000000000011
15:50:01, 521, 100100000100, 3072, 000000000011
15:50:01, 521, 100100000100, 3072, 000000000011
15:50:01, 2592, 000001000101, 3072, 000000000011
15:50:01, 3104, 000001000011, 3072, 000000000011
15:50:01, 580, 001000100100, 3072, 000000000011
15:50:01, 1540, 001000000110, 3072, 000000000011
15:50:01, 14, 011100000000, 3072, 000000000011
15:50:01, 1072, 000011000010, 3072, 000000000011
15:50:01, 2576, 000010000101, 3072, 000000000011
15:50:01, 25, 100110000000, 3072, 000000000011
15:50:01, 112, 000011100000, 3072, 000000000011
15:50:01, 2564, 001000000101, 3072, 000000000011
15:50:01, 280, 000110001000, 3072, 000000000011
15:50:01, 1041, 100010000010, 3072, 000000000011
15:50:01, 2368, 000000101001, 3072, 000000000011
15:50:01, 21, 101010000000, 3072, 000000000011
15:50:01, 100, 001001100000, 3072, 000000000011
15:50:01, 2688, 000000010101, 3072, 000000000011
15:50:01, 530, 010010000100, 3072, 000000000011
15:50:01, 22, 011010000000, 3072, 000000000011
15:50:01, 1044, 001010000010, 3072, 000000000011
15:50:01, 289, 100001001000, 3072, 000000000011
15:50:01, 641, 100000010100, 3072, 000000000011
15:50:01, 131, 110000010000, 3072, 000000000011
15:50:01, 2562, 010000000101, 3072, 000000000011
15:50:01, 2178, 010000010001, 3072, 000000000011
15:50:01, 1072, 000011000010, 3072, 000000000011
15:50:01, 642, 010000010100, 3072, 000000000011
15:50:01, 76, 001100100000, 3072, 000000000011
15:50:02, 1538, 010000000110, 3072, 000000000011
15:50:02, 3584, 000000000111, 3072, 000000000011
15:50:02, 42, 010101000000, 3072, 000000000011
15:50:02, 2116, 001000100001, 3072, 000000000011
15:50:02, 25, 100110000000, 3072, 000000000011
15:50:02, 1284, 001000001010, 3072, 000000000011
15:50:02, 44, 001101000000, 3072, 000000000011
15:50:02, 1096, 000100100010, 3072, 000000000011
15:50:02, 276, 001010001000, 3072, 000000000011
15:50:02, 50, 010011000000, 3072, 000000000011
15:50:02, 2624, 000000100101, 3072, 000000000011
15:50:02, 2084, 001001000001, 3072, 000000000011
15:50:02, 76, 001100100000, 3072, 000000000011
15:50:02, 518, 011000000100, 3072, 000000000011
15:50:02, 140, 001100010000, 3072, 000000000011
15:50:02, 388, 001000011000, 3072, 000000000011
15:50:02, 352, 000001101000, 3072, 000000000011
15:50:02, 1034, 010100000010, 3072, 000000000011
15:50:02, 3076, 001000000011, 3072, 000000000011
15:50:02, 2208, 000001010001, 3072, 000000000011
15:50:02, 1092, 001000100010, 3072, 000000000011
15:50:02, 138, 010100010000, 3072, 000000000011
15:50:02, 2192, 000010010001, 3072, 000000000011
15:50:02, 292, 001001001000, 3072, 000000000011
15:50:02, 2065, 100010000001, 2048, 000000000001
15:50:02, 2576, 000010000101, 2048, 000000000001
15:50:02, 1029, 101000000010, 2048, 000000000001
15:50:02, 134, 011000010000, 2048, 000000000001
15:50:02, 524, 001100000100, 2048, 000000000001
15:50:02, 1281, 100000001010, 3072, 000000000011
15:50:02, 518, 011000000100, 3072, 000000000011
15:50:02, 268, 001100001000, 3072, 000000000011
15:50:02, 25, 100110000000, 3072, 000000000011
15:50:02, 37, 101001000000, 3072, 000000000011
15:50:02, 35, 110001000000, 3072, 000000000011
15:50:02, 2072, 000110000001, 3072, 000000000011
15:50:02, 2088, 000101000001, 3072, 000000000011
15:50:02, 388, 001000011000, 3072, 000000000011
15:50:02, 1058, 010001000010, 3072, 000000000011
15:50:02, 1033, 100100000010, 3072, 000000000011
15:50:02, 1156, 001000010010, 3072, 000000000011
15:50:02, 2088, 000101000001, 3072, 000000000011
15:50:02, 41, 100101000000, 3072, 000000000011
15:50:02, 1288, 000100001010, 3072, 000000000011
15:50:02, 336, 000010101000, 3072, 000000000011
15:50:02, 38, 011001000000, 3072, 000000000011
