time, inp, bininp, pre, binpre
10:45:01, 3, 11, 3, 11
10:45:01, 5, 101, 5, 101
10:45:01, 12, 0011, 12, 0011
10:45:01, 10, 01010, 12, 0011
10:45:01, 10, 010100, 12, 0011
10:45:01, 65, 1000001, 72, 0001001
10:45:01, 65, 10000010, 72, 0001001
10:45:01, 136, 000100010, 136, 00010001
10:45:01, 257, 1000000010, 256, 000000001
10:45:01, 160, 00000101000, 384, 000000011
10:45:01, 264, 000100001000, 256, 000000001
10:45:01, 10, 0101000000000, 256, 000000001
10:45:01, 1026, 01000000001000, 1280, 00000000101
10:45:01, 264, 000100001000000, 1280, 00000000101
10:45:01, 65, 1000001000000000, 1280, 00000000101
10:45:01, 3, 11, 1280, 00000000101
10:45:01, 3, 110, 1280, 00000000101
10:45:01, 12, 0011, 1280, 00000000101
10:45:01, 6, 01100, 1280, 00000000101
10:45:01, 12, 001100, 1280, 00000000101
10:45:01, 6, 0110000, 1280, 00000000101
10:45:01, 68, 00100010, 1280, 00000000101
10:45:01, 384, 000000011, 1280, 00000000101
10:45:01, 257, 1000000010, 1280, 00000000101
10:45:01, 1040, 00001000001, 1280, 00000000101
10:45:01, 12, 001100000000, 1280, 00000000101
10:45:01, 384, 0000000110000, 1280, 00000000101
10:45:01, 8704, 00000000010001, 9216, 00000000001001
10:45:02, 8704, 000000000100010, 9216, 00000000001001
10:45:02, 4352, 0000000010001000, 8192, 00000000000001
10:45:02, 3, 11, 8192, 00000000000001
10:45:02, 5, 101, 8192, 00000000000001
10:45:02, 12, 0011, 8192, 00000000000001
10:45:02, 5, 10100, 8192, 00000000000001
10:45:02, 33, 100001, 8192, 00000000000001
10:45:02, 33, 1000010, 8192, 00000000000001
10:45:03, 80, 00001010, 8192, 00000000000001
10:45:03, 144, 000010010, 8192, 00000000000001
10:45:03, 68, 0010001000, 8192, 00000000000001
10:45:03, 520, 00010000010, 8192, 00000000000001
10:45:03, 3, 110000000000, 8192, 00000000000001
10:45:03, 260, 0010000010000, 8192, 00000000000001
10:45:03, 4098, 01000000000010, 12288, 00000000000011
10:45:03, 528, 000010000100000, 12288, 00000000000011
10:45:04, 72, 0001001000000000, 12288, 00000000000011
10:45:04, 3, 11, 12288, 00000000000011
10:45:04, 5, 101, 12288, 00000000000011
10:45:04, 3, 1100, 12288, 00000000000011
10:45:04, 10, 01010, 12288, 00000000000011
10:45:04, 10, 010100, 12288, 00000000000011
10:45:04, 40, 0001010, 12288, 00000000000011
10:45:04, 144, 00001001, 12288, 00000000000011
10:45:04, 160, 000001010, 12288, 00000000000011
10:45:05, 520, 0001000001, 12288, 00000000000011
10:45:05, 132, 00100001000, 12288, 00000000000011
10:45:05, 2112, 000000100001, 12288, 00000000000011
10:45:05, 129, 1000000100000, 12288, 00000000000011
10:45:05, 1152, 00000001001000, 12288, 00000000000011
10:45:05, 129, 100000010000000, 12288, 00000000000011
10:45:05, 5120, 0000000000101000, 12288, 00000000000011
10:45:05, 3, 11, 12288, 00000000000011
10:45:06, 6, 011, 12288, 00000000000011
10:45:06, 5, 1010, 12288, 00000000000011
10:45:06, 12, 00110, 12288, 00000000000011
10:45:06, 34, 010001, 12288, 00000000000011
10:45:06, 96, 0000011, 12288, 00000000000011
10:45:06, 5, 10100000, 12288, 00000000000011
10:45:06, 72, 000100100, 12288, 00000000000011
10:45:06, 36, 0010010000, 12288, 00000000000011
10:45:07, 33, 10000100000, 12288, 00000000000011
10:45:07, 136, 000100010000, 12288, 00000000000011
10:45:07, 1026, 0100000000100, 12288, 00000000000011
10:45:07, 576, 00000010010000, 12288, 00000000000011
10:45:07, 260, 001000001000000, 12288, 00000000000011
10:45:07, 1040, 0000100000100000, 12288, 00000000000011
10:45:07, 3, 11, 12288, 00000000000011
10:45:07, 5, 101, 12288, 00000000000011
10:45:07, 10, 0101, 12288, 00000000000011
10:45:08, 17, 10001, 12288, 00000000000011
10:45:08, 33, 100001, 12288, 00000000000011
10:45:08, 66, 0100001, 12288, 00000000000011
10:45:08, 192, 00000011, 12288, 00000000000011
10:45:08, 130, 010000010, 12288, 00000000000011
10:45:08, 160, 0000010100, 12288, 00000000000011
10:45:08, 288, 00000100100, 12288, 00000000000011
10:45:08, 272, 000010001000, 12288, 00000000000011
10:45:09, 4608, 0000000001001, 12288, 00000000000011
10:45:09, 320, 00000010100000, 12288, 00000000000011
10:45:09, 1032, 000100000010000, 12288, 00000000000011
10:45:09, 1280, 0000000010100000, 12288, 00000000000011
10:45:09, 3, 11, 12288, 00000000000011
10:45:09, 3, 110, 12288, 00000000000011
10:45:09, 3, 1100, 12288, 00000000000011
10:45:09, 5, 10100, 12288, 00000000000011
10:45:10, 10, 010100, 12288, 00000000000011
10:45:10, 12, 0011000, 12288, 00000000000011
10:45:10, 5, 10100000, 12288, 00000000000011
10:45:10, 40, 000101000, 12288, 00000000000011
10:45:10, 9, 1001000000, 12288, 00000000000011
10:45:10, 24, 00011000000, 12288, 00000000000011
10:45:10, 1026, 010000000010, 12288, 00000000000011
10:45:10, 768, 0000000011000, 12288, 00000000000011
10:45:11, 8193, 10000000000001, 12288, 00000000000011
10:45:11, 513, 100000000100000, 12288, 00000000000011
10:45:11, 8196, 0010000000000100, 12288, 00000000000011
10:45:11, 3, 11, 12288, 00000000000011
10:45:11, 6, 011, 12288, 00000000000011
10:45:11, 12, 0011, 12288, 00000000000011
10:45:11, 10, 01010, 12288, 00000000000011
10:45:11, 9, 100100, 12288, 00000000000011
10:45:11, 10, 0101000, 12288, 00000000000011
10:45:12, 36, 00100100, 12288, 00000000000011
10:45:12, 320, 000000101, 12288, 00000000000011
10:45:12, 72, 0001001000, 12288, 00000000000011
10:45:12, 12, 00110000000, 12288, 00000000000011
10:45:12, 1280, 000000001010, 12288, 00000000000011
10:45:12, 384, 0000000110000, 12288, 00000000000011
10:45:12, 24, 00011000000000, 12288, 00000000000011
10:45:13, 16896, 000000000100001, 24576, 000000000000011
10:45:14, 2050, 0100000000010000, 24576, 000000000000011
10:45:14, 3, 11, 24576, 000000000000011
10:45:15, 3, 110, 24576, 000000000000011
10:45:15, 6, 0110, 24576, 000000000000011
10:45:16, 12, 00110, 24576, 000000000000011
10:45:16, 36, 001001, 24576, 000000000000011
10:45:17, 80, 0000101, 24576, 000000000000011
10:45:18, 5, 10100000, 24576, 000000000000011
10:45:18, 3, 110000000, 24576, 000000000000011
10:45:19, 40, 0001010000, 24576, 000000000000011
10:45:19, 129, 10000001000, 24576, 000000000000011
10:45:20, 48, 000011000000, 24576, 000000000000011
10:45:20, 2080, 0000010000010, 24576, 000000000000011
10:45:21, 4608, 00000000010010, 24576, 000000000000011
10:45:22, 1056, 000001000010000, 24576, 000000000000011
10:45:22, 520, 0001000001000000, 24576, 000000000000011
10:45:23, 3, 11, 24576, 000000000000011
10:45:23, 6, 011, 24576, 000000000000011
10:45:24, 10, 0101, 24576, 000000000000011
10:45:24, 10, 01010, 24576, 000000000000011
10:45:25, 9, 100100, 24576, 000000000000011
10:45:26, 17, 1000100, 24576, 000000000000011
10:45:26, 160, 00000101, 24576, 000000000000011
10:45:27, 66, 010000100, 24576, 000000000000011
10:45:27, 520, 0001000001, 24576, 000000000000011
10:45:28, 129, 10000001000, 24576, 000000000000011
10:45:29, 129, 100000010000, 24576, 000000000000011
10:45:29, 2064, 0000100000010, 24576, 000000000000011
10:45:30, 1088, 00000010001000, 24576, 000000000000011
10:45:30, 4112, 000010000000100, 24576, 000000000000011
10:45:31, 4608, 0000000001001000, 24576, 000000000000011
10:45:31, 3, 11, 24576, 000000000000011
10:45:32, 6, 011, 24576, 000000000000011
10:45:33, 3, 1100, 24576, 000000000000011
10:45:33, 12, 00110, 24576, 000000000000011
10:45:34, 12, 001100, 24576, 000000000000011
10:45:34, 20, 0010100, 24576, 000000000000011
10:45:35, 24, 00011000, 24576, 000000000000011
10:45:35, 129, 100000010, 24576, 000000000000011
10:45:36, 40, 0001010000, 24576, 000000000000011
10:45:37, 516, 00100000010, 24576, 000000000000011
10:45:37, 68, 001000100000, 24576, 000000000000011
10:45:38, 2056, 0001000000010, 24576, 000000000000011
10:45:38, 40, 00010100000000, 24576, 000000000000011
10:45:39, 18, 010010000000000, 24576, 000000000000011
10:45:40, 20480, 0000000000001010, 28672, 000000000000111
10:45:41, 3, 11, 28672, 000000000000111
10:45:41, 3, 110, 28672, 000000000000111
10:45:42, 9, 1001, 28672, 000000000000111
10:45:43, 9, 10010, 28672, 000000000000111
10:45:44, 5, 101000, 28672, 000000000000111
10:45:45, 36, 0010010, 28672, 000000000000111
10:45:46, 5, 10100000, 28672, 000000000000111
10:45:46, 258, 010000001, 28672, 000000000000111
10:45:47, 9, 1001000000, 28672, 000000000000111
10:45:48, 320, 00000010100, 28672, 000000000000111
10:45:49, 288, 000001001000, 28672, 000000000000111
10:45:50, 1280, 0000000010100, 28672, 000000000000111
10:45:51, 8194, 01000000000001, 24576, 000000000000011
10:45:51, 1025, 100000000010000, 24576, 000000000000011
10:45:52, 3, 1100000000000000, 24576, 000000000000011
10:45:53, 3, 11, 24576, 000000000000011
10:45:54, 3, 110, 24576, 000000000000011
10:45:55, 6, 0110, 24576, 000000000000011
